"","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous"
"1042","69","91","12","english","blue things","0.75","red things","0.2","green things","0.2","solid things","0.7","striped things","0.7","polka-dotted things","0.05","221","122","133","circle","122111","False"
"1043","69","1583","13","english","solid things","0.65","striped things","0.25","polka-dotted things","0.2","blue things","0.25","red things","0.25","green things","0.85","313","313","321","square","322121","True"
"1044","69","2216","14","english","clouds","0.3","circles","0.8","squares","0.85","blue things","0.2","red things","0.2","green things","0.85","333","133","233","polka-dotted","323211","True"
"1045","69","944","15","english","solid things","0.25","striped things","0.25","polka-dotted things","0.8","blue things","0.8","red things","0.15","green things","0.15","331","331","222","square","212121","False"
"1046","69","1498","16","english","solid things","0.25","striped things","0.75","polka-dotted things","0.3","blue things","0.75","red things","0.15","green things","0.2","321","223","222","square","123211","False"
"1047","69","751","17","english","solid things","0.75","striped things","0.35","polka-dotted things","0.2","clouds","0.25","circles","0.25","squares","0.8","311","131","133","blue","211212","True"
"1048","69","578","18","english","solid things","0.25","striped things","0.2","polka-dotted things","0.75","blue things","0.25","red things","0.8","green things","0.2","132","112","212","cloud","213212","True"
"1049","69","1531","19","english","clouds","0.35","circles","0.7","squares","0.25","blue things","0.15","red things","0.25","green things","0.8","223","221","121","striped","322112","True"
"1050","69","1821","20","english","solid things","0.75","striped things","0.15","polka-dotted things","0.15","clouds","0.25","circles","0.25","squares","0.25","212","213","123","red","122121","False"
"1051","70","1783","6","english","clouds","0","circles","0","squares","0.5","solid things","0.95","striped things","0","polka-dotted things","0","311","311","321","blue","322132","True"
"1052","70","1202","7","english","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","222","123","131","red","112112","False"
"1053","70","1120","8","english","solid things","1","striped things","0","polka-dotted things","0.5","blue things","1","red things","0.5","green things","0","211","223","223","circle","321212","True"
"1054","70","2132","9","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","221","113","132","striped","111112","False"
"1055","70","2133","10","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","333","122","111","green","111112","False"
"1056","70","656","11","english","clouds","1","circles","0","squares","0.5","solid things","0","striped things","0.5","polka-dotted things","0.9","133","213","332","green","212211","True"
"1057","70","1342","12","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","113","312","323","cloud","122122","False"
"1058","70","671","13","english","blue things","1","red things","0","green things","0.5","clouds","0","circles","1","squares","0.5","231","132","223","polka-dotted","212211","True"
"1059","70","150","14","english","clouds","0.5","circles","0","squares","1","blue things","0.5","red things","0.5","green things","0.5","311","211","133","solid","212111","True"
"1060","70","1655","15","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","222","131","131","striped","121212","False"
"1061","70","1799","16","english","clouds","0.5","circles","0.5","squares","0.5","solid things","0","striped things","0.5","polka-dotted things","1","131","131","111","blue","322132","True"
"1062","70","1761","17","english","solid things","1","striped things","0","polka-dotted things","0.5","clouds","0.55","circles","0.5","squares","0.5","313","313","323","green","322132","True"
"1063","70","196","18","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","1","squares","0","212","312","312","solid","323212","True"
"1064","70","706","19","english","blue things","0.5","red things","0.5","green things","0.5","solid things","0.1","striped things","1","polka-dotted things","0.5","221","211","123","circle","212122","True"
"1065","70","1411","20","english","clouds","0.7","circles","0.5","squares","0","blue things","0","red things","0","green things","1","123","122","321","striped","322111","True"
"1066","71","1997","6","English","solid things","0","striped things","0","polka-dotted things","0","blue things","0","red things","0","green things","0","112","112","112","cloud","323232","False"
"1067","71","1138","7","English","clouds","0.8","circles","0.1","squares","0.5","solid things","0.05","striped things","0","polka-dotted things","0.65","131","211","211","blue","321212","True"
"1068","71","682","8","English","clouds","0","circles","0.85","squares","0.05","solid things","0.65","striped things","0.7","polka-dotted things","0.1","223","133","211","green","212211","True"
"1069","71","2216","9","English","blue things","0","red things","0","green things","0.5","clouds","0","circles","0.1","squares","1","333","133","233","polka-dotted","323211","True"
"1070","71","998","10","English","blue things","0","red things","0","green things","0","solid things","0","striped things","0","polka-dotted things","0","112","331","321","cloud","121112","False"
"1071","71","769","11","English","clouds","0.65","circles","0.35","squares","0.35","solid things","0.4","striped things","0.45","polka-dotted things","0.35","111","221","223","blue","211212","True"
"1072","71","1430","12","English","solid things","0.6","striped things","0.55","polka-dotted things","0.15","clouds","0.3","circles","0.85","squares","0.35","222","322","112","red","322111","True"
"1073","71","491","13","English","clouds","0.05","circles","0.75","squares","0.2","blue things","0.1","red things","0.7","green things","0.15","212","113","331","solid","211111","True"
"1074","71","2110","14","English","clouds","0.35","circles","0.35","squares","0.35","blue things","0.15","red things","0.15","green things","0.15","223","112","131","striped","111112","False"
"1075","71","1533","15","English","solid things","0.6","striped things","0.05","polka-dotted things","0.75","blue things","0.05","red things","0.1","green things","0.65","233","223","221","circle","322112","True"
"1076","71","1324","16","English","solid things","0.3","striped things","0.3","polka-dotted things","0.3","clouds","0.2","circles","0.2","squares","0.15","331","313","133","blue","122122","False"
"1077","71","2283","17","English","clouds","0.3","circles","0.3","squares","0.3","blue things","0.2","red things","0.2","green things","0.2","133","133","123","polka-dotted","213232","False"
"1078","71","1557","18","English","clouds","0.35","circles","0.6","squares","0.25","solid things","0.6","striped things","0.15","polka-dotted things","0.55","232","232","312","red","322121","True"
"1079","71","1649","19","English","solid things","0.6","striped things","0.65","polka-dotted things","0.3","blue things","0.2","red things","0.2","green things","0.75","223","211","131","circle","211112","True"
"1080","71","401","20","English","solid things","0.3","striped things","0.8","polka-dotted things","0.25","clouds","0.9","circles","0","squares","0","123","313","333","green","321112","True"
"1081","72","1712","6","english","blue things","1","red things","0","green things","0","clouds","0","circles","0","squares","0","221","222","312","striped","212112","True"
"1082","72","1513","7","english","clouds","0.9","circles","0.05","squares","0.5","solid things","0","striped things","0","polka-dotted things","1","133","233","213","green","322112","True"
"1083","72","2144","8","english","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","223","132","111","striped","111112","False"
"1084","72","1322","9","english","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","232","133","112","circle","122122","False"
"1085","72","1631","10","english","clouds","0.5","circles","0.9","squares","0","blue things","0.5","red things","0","green things","1","233","332","311","polka-dotted","211112","True"
"1086","72","1567","11","english","solid things","0.15","striped things","0.15","polka-dotted things","1","clouds","1","circles","0.5","squares","0","133","133","323","green","322121","True"
"1087","72","2336","12","english","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","111","112","112","blue","123232","False"
"1088","72","607","13","english","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","213","113","322","circle","112121","False"
"1089","72","135","14","english","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0","green things","1","133","132","311","polka-dotted","212111","True"
"1090","72","257","15","english","solid things","0.1","striped things","0.8","polka-dotted things","0.5","blue things","0.8","red things","0.05","green things","0","121","113","321","cloud","212222","True"
"1091","72","1101","16","english","solid things","0.8","striped things","0","polka-dotted things","0","blue things","0","red things","1","green things","0","112","121","121","cloud","321212","True"
"1092","72","481","17","english","solid things","0.5","striped things","0.1","polka-dotted things","0.5","clouds","0.15","circles","1","squares","0.5","232","122","313","red","211111","True"
"1093","72","977","18","english","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","213","331","332","solid","121112","False"
"1094","72","1703","19","english","clouds","0.15","circles","0.45","squares","0.5","blue things","0.9","red things","0.5","green things","0.1","231","233","313","polka-dotted","212112","True"
"1095","72","294","20","english","blue things","0.5","red things","0.8","green things","0.2","clouds","0.5","circles","0.1","squares","0.5","122","223","132","striped","212222","True"
"1096","73","1220","6","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","123","313","331","striped","112112","False"
"1097","73","1945","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","222","313","113","circle","111212","False"
"1098","73","960","8","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","331","112","113","square","121112","False"
"1099","73","137","9","English","solid things","0.5","striped things","1","polka-dotted things","0","blue things","0.5","red things","0.5","green things","0.5","122","132","211","cloud","212111","True"
"1100","73","718","10","English","solid things","0.5","striped things","1","polka-dotted things","0","clouds","0.5","circles","0.5","squares","0.5","221","231","122","blue","212122","True"
"1101","73","146","11","English","blue things","1","red things","0.5","green things","0","clouds","0.5","circles","0.5","squares","0.5","131","133","212","polka-dotted","212111","True"
"1102","73","2244","12","English","clouds","0.5","circles","0.5","squares","0.5","solid things","1","striped things","0","polka-dotted things","0","313","333","323","green","323211","True"
"1103","73","1705","13","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0","striped things","0.5","polka-dotted things","1","131","111","313","cloud","212112","True"
"1104","73","1784","14","English","blue things","0","red things","0.5","green things","1","solid things","0.5","striped things","0.5","polka-dotted things","0.5","123","123","121","cloud","322132","True"
"1105","73","783","15","English","solid things","0","striped things","1","polka-dotted things","0.5","clouds","1","circles","0","squares","0.5","121","211","213","blue","211212","True"
"1106","73","1718","16","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0","polka-dotted things","1","233","223","321","green","212112","True"
"1107","73","1875","17","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","231","311","311","circle","123212","False"
"1108","73","1615","18","English","clouds","0.5","circles","1","squares","0","solid things","1","striped things","0.5","polka-dotted things","0","212","332","323","red","211112","True"
"1109","73","787","19","English","blue things","0","red things","1","green things","0.5","clouds","0.5","circles","1","squares","0","212","311","321","solid","211212","True"
"1110","73","1474","20","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","223","113","313","striped","123211","False"
"1111","74","732","6","English","blue things","0.5","red things","0.5","green things","0.5","clouds","1","circles","0","squares","0.5","132","232","113","polka-dotted","212122","True"
"1112","74","1865","7","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","331","233","233","square","123212","False"
"1113","74","430","8","English","blue things","1","red things","0.5","green things","0","solid things","0","striped things","1","polka-dotted things","0","321","313","333","square","321112","True"
"1114","74","563","9","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0","green things","1","323","322","312","striped","213212","True"
"1115","74","1339","10","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","223","212","122","green","122122","False"
"1116","74","796","11","English","clouds","0","circles","0.5","squares","1","solid things","0.5","striped things","1","polka-dotted things","0","322","132","133","red","211212","True"
"1117","74","763","12","English","clouds","0.5","circles","1","squares","0","solid things","0","striped things","1","polka-dotted things","0.5","221","311","313","blue","211212","True"
"1118","74","1567","13","English","clouds","1","circles","0.5","squares","0","solid things","0.5","striped things","0","polka-dotted things","1","133","133","323","green","322121","True"
"1119","74","168","14","English","solid things","0","striped things","0.5","polka-dotted things","1","blue things","0.5","red things","0.5","green things","0.5","331","311","311","square","323212","True"
"1120","74","599","15","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","1","red things","0.5","green things","0","221","223","323","circle","213212","True"
"1121","74","83","16","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","333","322","121","polka-dotted","122111","False"
"1122","74","1913","17","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","223","111","112","green","111212","False"
"1123","74","420","18","English","clouds","0.05","circles","0","squares","1","blue things","0.05","red things","0.5","green things","1","323","121","221","striped","321112","True"
"1124","74","895","19","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","333","322","213","polka-dotted","112122","False"
"1125","74","1447","20","English","blue things","0","red things","1","green things","0","solid things","1","striped things","0","polka-dotted things","0","312","313","321","square","322111","True"
"1126","75","1410","6","ENGLISH","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","232","231","133","polka-dotted","322111","True"
"1127","75","2104","7","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","112","233","323","cloud","111112","False"
"1128","75","521","8","ENGLISH","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","331","321","312","polka-dotted","112132","False"
"1129","75","1560","9","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","313","313","332","square","322121","True"
"1130","75","756","10","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","222","332","333","red","211212","True"
"1131","75","1023","11","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","133","121","223","cloud","212212","True"
"1132","75","2097","12","ENGLISH","blue things","0.5","red things","0.5","green things","0.6","clouds","0.5","circles","0.5","squares","0.5","233","132","331","polka-dotted","321111","True"
"1133","75","97","13","ENGLISH","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","221","232","112","blue","122111","False"
"1134","75","1550","14","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","113","313","333","green","322112","True"
"1135","75","1343","15","ENGLISH","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","333","311","213","polka-dotted","122122","False"
"1136","75","1465","16","ENGLISH","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","223","232","231","striped","123211","False"
"1137","75","2238","17","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.45","221","231","211","blue","323211","True"
"1138","75","1514","18","ENGLISH","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","123","133","132","cloud","322112","True"
"1139","75","140","19","ENGLISH","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.45","green things","0.5","232","332","121","polka-dotted","212111","True"
"1140","75","1417","20","ENGLISH","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","313","333","123","green","322111","True"
"1141","76","1536","6","English","solid things","0","striped things","1","polka-dotted things","0.05","blue things","0","red things","0.5","green things","0.5","223","213","211","circle","322112","True"
"1142","76","2026","7","English","solid things","0.5","striped things","0.7","polka-dotted things","0","blue things","0.5","red things","0","green things","1","123","122","133","cloud","322122","True"
"1143","76","676","8","English","blue things","0.5","red things","0","green things","0.95","clouds","0","circles","0.5","squares","0.95","333","132","321","polka-dotted","212211","True"
"1144","76","1142","9","English","solid things","0","striped things","0.95","polka-dotted things","0.5","clouds","0.95","circles","0","squares","0.5","122","212","212","red","321212","True"
"1145","76","1413","10","English","blue things","0.95","red things","0.5","green things","0","clouds","0","circles","0","squares","1","321","121","223","striped","322111","True"
"1146","76","808","11","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","211","112","323","blue","112111","False"
"1147","76","1306","12","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","133","112","213","polka-dotted","122122","False"
"1148","76","611","13","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","231","131","312","circle","112121","False"
"1149","76","421","14","English","blue things","0","red things","0.7","green things","0","solid things","0","striped things","0.5","polka-dotted things","1","232","211","213","circle","321112","True"
"1150","76","1841","15","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","131","231","213","cloud","122121","False"
"1151","76","1068","16","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","131","233","333","cloud","113212","False"
"1152","76","1048","17","English","solid things","1","striped things","0","polka-dotted things","0.5","clouds","0.25","circles","0.5","squares","0.8","312","122","321","red","212212","True"
"1153","76","1169","18","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","1","squares","0","232","332","233","red","212232","True"
"1154","76","1502","19","English","blue things","0.5","red things","0.95","green things","0","solid things","0.25","striped things","0.95","polka-dotted things","0.5","222","223","213","circle","322112","True"
"1155","76","720","20","English","blue things","0","red things","0.5","green things","0.5","solid things","1","striped things","0.5","polka-dotted things","0","312","332","211","square","212122","True"
"1156","77","167","6","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","111","131","131","blue","323212","True"
"1157","77","1185","7","English","blue things","0.05","red things","0.5","green things","0.95","solid things","0.5","striped things","0.5","polka-dotted things","0.5","213","211","113","circle","212232","True"
"1158","77","677","8","English","solid things","0.05","striped things","1","polka-dotted things","0","clouds","0","circles","0","squares","0.95","323","133","312","green","212211","True"
"1159","77","1372","9","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","222","233","211","striped","113211","False"
"1160","77","189","10","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.95","131","121","121","blue","323212","True"
"1161","77","1145","11","English","solid things","0.5","striped things","0.5","polka-dotted things","0.9","blue things","0.05","red things","0.95","green things","0.05","132","111","111","cloud","321212","True"
"1162","77","415","12","English","clouds","0.05","circles","0.95","squares","0.1","solid things","0.05","striped things","0.95","polka-dotted things","0.05","222","332","312","red","321112","True"
"1163","77","1997","13","English","blue things","0.5","red things","0.5","green things","0.45","solid things","0.5","striped things","0.5","polka-dotted things","0.5","112","112","112","cloud","323232","False"
"1164","77","159","14","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.5","striped things","0.95","polka-dotted things","0.1","321","331","331","square","323212","True"
"1165","77","870","15","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","133","122","313","polka-dotted","112122","False"
"1166","77","2094","16","English","clouds","0.95","circles","0.1","squares","0.05","solid things","0.05","striped things","0.95","polka-dotted things","0.05","121","231","311","blue","321111","True"
"1167","77","2272","17","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","333","333","332","green","213232","False"
"1168","77","275","18","English","clouds","0.05","circles","0.55","squares","1","blue things","0.95","red things","0.5","green things","0.05","321","123","311","striped","212222","True"
"1169","77","1812","19","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","332","232","211","square","122121","False"
"1170","77","1049","20","English","blue things","0.05","red things","0.95","green things","0.5","solid things","0.05","striped things","0.95","polka-dotted things","0.5","322","311","212","square","212212","True"
"1171","78","683","6","English","solid things","0.55","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.55","green things","0.5","212","223","111","circle","212211","True"
"1172","78","345","7","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.75","green things","0.5","322","321","313","striped","213211","True"
"1173","78","704","8","English","clouds","0.5","circles","0.7","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","211","111","223","solid","212122","True"
"1174","78","1151","9","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.75","133","113","132","green","212232","True"
"1175","78","241","10","English","clouds","0.5","circles","0.5","squares","0.5","blue things","0.5","red things","0.5","green things","0.5","132","132","123","polka-dotted","212132","False"
"1176","78","1746","11","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.7","striped things","0.5","polka-dotted things","0.5","312","332","131","square","212112","True"
"1177","78","2064","12","English","clouds","0.5","circles","0.7","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.7","231","321","111","blue","321111","True"
"1178","78","27","13","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","331","111","112","square","122112","False"
"1179","78","1247","14","English","blue things","0.5","red things","0.5","green things","0.5","clouds","0.5","circles","0.5","squares","0.5","211","223","333","solid","112112","False"
"1180","78","334","15","English","blue things","0.5","red things","0.5","green things","0.5","solid things","0.75","striped things","0.5","polka-dotted things","0.5","112","122","332","cloud","213211","True"
"1181","78","227","16","English","solid things","0.5","striped things","0.5","polka-dotted things","0.5","blue things","0.5","red things","0.5","green things","0.5","311","311","113","square","212132","False"
"1182","78","1184","17","English","clouds","0.5","circles","0.5","squares","0.75","blue things","0.5","red things","0.5","green things","0.5","332","132","322","polka-dotted","212232","True"
"1183","78","1387","18","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.5","polka-dotted things","0.5","131","233","332","blue","113211","False"
"1184","78","154","19","English","solid things","0.75","striped things","0.5","polka-dotted things","0.5","clouds","0.5","circles","0.5","squares","0.5","313","323","323","green","323212","True"
"1185","78","429","20","English","clouds","0.5","circles","0.5","squares","0.5","solid things","0.5","striped things","0.75","polka-dotted things","0.5","123","233","213","green","321112","True"
"1216","81","719","6","english","clouds","0.3","circles","0.8","squares","0.85","blue things","0.15","red things","0.2","green things","0.15","312","212","331","solid","212122","True"
"1217","81","661","7","english","solid things","0.75","striped things","0.85","polka-dotted things","0.8","clouds","0.25","circles","0.25","squares","0.75","312","222","333","red","212211","True"
"1218","81","682","8","english","clouds","0.75","circles","0.75","squares","0.8","solid things","0.25","striped things","0.15","polka-dotted things","0.25","223","133","211","green","212211","True"
"1219","81","549","9","english","blue things","0.15","red things","0.25","green things","0.75","solid things","0.7","striped things","0.8","polka-dotted things","0.7","223","123","322","circle","112132","False"
"1220","81","294","10","english","clouds","0.7","circles","0.75","squares","0.8","blue things","0.25","red things","0.8","green things","0.65","122","223","132","striped","212222","True"
"1221","81","809","11","english","blue things","0.75","red things","0.75","green things","0.8","solid things","0.2","striped things","0.7","polka-dotted things","0.3","212","113","321","circle","112111","False"
"1222","81","2291","12","english","blue things","0.3","red things","0.3","green things","0.75","solid things","0.25","striped things","0.25","polka-dotted things","0.75","311","311","111","square","213232","False"
"1223","81","1873","13","english","clouds","0.35","circles","0.75","squares","0.8","blue things","0.2","red things","0.2","green things","0.8","331","312","312","polka-dotted","123212","False"
"1224","81","1859","14","english","blue things","0.25","red things","0.25","green things","0.3","solid things","0.2","striped things","0.65","polka-dotted things","0.75","133","313","313","cloud","123212","False"
"1225","81","2229","15","english","clouds","0.2","circles","0.25","squares","0.75","blue things","0.25","red things","0.3","green things","0.8","311","313","312","solid","323211","True"
"1226","81","1013","16","english","blue things","0.2","red things","0.3","green things","0.75","clouds","0.75","circles","0.8","squares","0.35","323","122","113","striped","212212","True"
"1227","81","1798","17","english","blue things","0.7","red things","0.75","green things","0.85","solid things","0.6","striped things","0.95","polka-dotted things","0.7","232","232","222","circle","322132","True"
"1228","81","260","18","english","clouds","0.25","circles","0.3","squares","0.35","solid things","0.25","striped things","0.85","polka-dotted things","0.6","233","123","232","green","212222","True"
"1229","81","1628","19","english","blue things","0.75","red things","0.7","green things","0.75","clouds","0.15","circles","0.2","squares","0.8","132","331","221","polka-dotted","211112","True"
"1230","81","267","20","english","clouds","0.8","circles","0.25","squares","0.8","solid things","0.25","striped things","0.25","polka-dotted things","0.2","233","123","232","green","212222","True"
"1231","82","1782","6","English","solid things","0.7","striped things","0.15","polka-dotted things","0.25","blue things","0.1","red things","1","green things","0","312","312","313","square","322132","True"
"1232","82","640","7","English","blue things","0.05","red things","0.95","green things","0.1","clouds","0.1","circles","0.75","squares","0.05","212","232","321","solid","112121","False"
"1233","82","647","8","English","blue things","0.85","red things","0","green things","0.05","solid things","0.65","striped things","0","polka-dotted things","0.1","111","211","332","cloud","112121","False"
"1234","82","620","9","English","clouds","0.15","circles","0.6","squares","0.7","blue things","0.1","red things","0.1","green things","0.7","333","323","112","polka-dotted","112121","False"
"1235","82","890","10","English","solid things","0.2","striped things","0.85","polka-dotted things","0.2","blue things","0.7","red things","0.05","green things","0.1","321","122","231","square","112122","False"
"1236","82","2047","11","English","blue things","0.7","red things","0.05","green things","0.15","solid things","0.2","striped things","0.1","polka-dotted things","0.85","131","133","121","cloud","322122","True"
"1237","82","280","12","English","blue things","0.7","red things","0.1","green things","0.1","solid things","0.1","striped things","0.1","polka-dotted things","0.8","131","123","331","cloud","212222","True"
"1238","82","2204","13","English","clouds","0.75","circles","0.1","squares","0.2","blue things","0.15","red things","0.75","green things","0","122","322","222","striped","323211","True"
"1239","82","2082","14","English","clouds","0.8","circles","0.15","squares","0.15","solid things","0.8","striped things","0.15","polka-dotted things","0.1","113","333","223","green","321111","True"
"1240","82","2257","15","English","clouds","0.2","circles","0.55","squares","1","solid things","0.1","striped things","0.3","polka-dotted things","0.75","332","332","331","red","213232","False"
"1241","82","705","16","English","blue things","0.25","red things","0.75","green things","0.15","solid things","0.1","striped things","0.75","polka-dotted things","0.15","322","321","212","square","212122","True"
"1242","82","2230","17","English","blue things","0.1","red things","0.8","green things","0.1","solid things","0.2","striped things","0.75","polka-dotted things","0.1","322","323","321","square","323211","True"
"1243","82","1167","18","English","solid things","0.15","striped things","0.7","polka-dotted things","0.1","blue things","0.8","red things","0.15","green things","0.15","321","331","121","square","212232","True"
"1244","82","2009","19","English","solid things","0.15","striped things","0.2","polka-dotted things","0.75","blue things","0.15","red things","0.75","green things","0.2","132","133","122","cloud","322122","True"
"1245","82","600","20","English","clouds","0.65","circles","0.25","squares","0.2","solid things","0.75","striped things","0.1","polka-dotted things","0.1","112","122","123","red","213212","True"
"1246","83","1621","6","english","clouds","0.9","circles","0.65","squares","0.05","solid things","0","striped things","0","polka-dotted things","0.7","132","212","221","red","211112","True"
"1247","83","1711","7","english","clouds","0","circles","0.7","squares","0.6","solid things","0","striped things","0","polka-dotted things","0.9","212","312","331","red","212112","True"
"1248","83","2035","8","english","clouds","0","circles","0","squares","1","solid things","1","striped things","0","polka-dotted things","0","311","321","211","blue","322122","True"
"1249","83","830","9","english","clouds","0","circles","0","squares","0.5","solid things","0.5","striped things","0.65","polka-dotted things","0","322","333","111","red","112111","False"
"1250","83","105","10","english","clouds","0","circles","0.75","squares","0","blue things","0","red things","0.4","green things","0","222","322","133","striped","212111","True"
"1251","83","1208","11","english","solid things","0.65","striped things","0.7","polka-dotted things","0","blue things","0.6","red things","0","green things","0.5","321","223","133","square","112112","False"
"1252","83","879","12","english","blue things","0.65","red things","0","green things","0","solid things","0","striped things","0.55","polka-dotted things","0","121","222","331","cloud","112122","False"
"1253","83","146","13","english","blue things","0.65","red things","0","green things","0","clouds","0.65","circles","0.65","squares","0","131","133","212","polka-dotted","212111","True"
"1254","83","434","14","english","solid things","0.05","striped things","0.65","polka-dotted things","0","blue things","0.6","red things","0","green things","0","131","122","123","cloud","321112","True"
"1255","83","726","15","english","clouds","0.7","circles","0","squares","0","blue things","0","red things","0","green things","0.7","113","213","132","solid","212122","True"
"1256","83","170","16","english","solid things","0.65","striped things","0","polka-dotted things","0","blue things","0","red things","0.75","green things","0","212","222","222","circle","323212","True"
"1257","83","1502","17","english","solid things","0","striped things","0.8","polka-dotted things","0","blue things","0","red things","0.65","green things","0","222","223","213","circle","322112","True"
"1258","83","897","18","english","clouds","0","circles","0.7","squares","0","blue things","0.95","red things","0","green things","0","211","232","321","solid","112122","False"
