"","X.1","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1041",1041,1131,75,1023,11,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,133,121,223,"cloud",212212,"True",1,2,3,25,4,23,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.502880028800288,0.497119971199712,NA,0.502872485637572,0.497127514362428,NA,212212,0
"1042",1042,1132,75,2097,12,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.6,"clouds",0.5,"circles",0.5,"squares",0.5,233,132,331,"polka-dotted",321111,"True",2,3,1,26,16,9,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.375,0.3125,0.3125,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.33674,0.33163,0.33163,0.33674,0.33163,0.33163,321111,0
"1043",1043,1133,75,97,13,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,221,232,112,"blue",122111,"False",3,1,2,5,17,10,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,122111,0
"1044",1044,1134,75,1550,14,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,113,313,333,"green",322112,"True",3,2,1,19,21,27,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.501920019200192,0.498079980799808,NA,0.503825038250382,0.496174961749618,NA,322112,0
"1045",1045,1135,75,1343,15,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,311,213,"polka-dotted",122122,"False",2,3,1,27,3,20,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,122122,0
"1046",1046,1136,75,1465,16,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,232,231,"striped",123211,"False",2,3,1,23,17,8,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,123211,0
"1047",1047,1137,75,2238,17,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.45,221,231,211,"blue",323211,"True",3,2,1,5,8,2,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.33674,0.33163,0.33163,323211,0
"1048",1048,1138,75,1514,18,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,123,133,132,"cloud",322112,"True",1,2,3,22,25,16,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.501920019200192,0.498079980799808,NA,0.503825038250382,0.496174961749618,NA,322112,0
"1049",1049,1139,75,140,19,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.45,"green things",0.5,232,332,121,"polka-dotted",212111,"True",2,1,3,17,18,4,NA,NA,NA,0.4736785872369,0.5263214127631,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.335883358833588,0.330783307833078,0.333333333333333,212111,0
"1050",1050,1140,75,1417,20,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,333,123,"green",322111,"True",3,1,2,21,27,22,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.501920019200192,0.498079980799808,NA,0.33674,0.33163,0.33163,322111,0
"1051",1051,1141,76,1536,6,"English","solid things",0,"striped things",1,"polka-dotted things",0.05,"blue things",0,"red things",0.5,"green things",0.5,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.965484654846549,0.0345153451534515,NA,0.982120089399553,0.017879910600447,NA,322112,0
"1052",1052,1142,76,2026,7,"English","solid things",0.5,"striped things",0.7,"polka-dotted things",0,"blue things",0.5,"red things",0,"green things",1,123,122,133,"cloud",322122,"True",1,2,3,22,13,25,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.965484654846549,0.0345153451534515,NA,0.965484654846549,0.0345153451534515,NA,322122,0
"1053",1053,1143,76,676,8,"English","blue things",0.5,"red things",0,"green things",0.95,"clouds",0,"circles",0.5,"squares",0.95,333,132,321,"polka-dotted",212211,"True",2,3,1,27,16,6,NA,NA,NA,1,0,NA,0.65517,0,0.34483,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.514422427887861,0.485577572112139,NA,0.981789817898179,0.018210182101821,NA,0.667213327866721,0.012149878501215,0.320636793632064,212211,0
"1054",1054,1144,76,1142,9,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.5,"clouds",0.95,"circles",0,"squares",0.5,122,212,212,"red",321212,"True",3,2,1,13,11,11,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.982120089399553,0.017879910600447,NA,0.982120089399553,0.017879910600447,NA,321212,0
"1055",1055,1145,76,1413,10,"English","blue things",0.95,"red things",0.5,"green things",0,"clouds",0,"circles",0,"squares",1,321,121,223,"striped",322111,"True",2,3,1,6,4,23,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.965484654846549,0.0345153451534515,NA,0.964879648796488,0.017560175601756,0.017560175601756,322111,0
"1056",1056,1146,76,808,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,211,112,323,"blue",112111,"False",3,1,2,2,10,24,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.359166408335917,0.320416795832042,0.320416795832042,0.527975279752798,0.472024720247202,NA,0.359166408335917,0.320416795832042,0.320416795832042,112111,0
"1057",1057,1147,76,1306,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,133,112,213,"polka-dotted",122122,"False",2,3,1,25,10,20,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.528515285152852,0.471484714847148,NA,0.527975279752798,0.472024720247202,NA,0.527975279752798,0.472024720247202,NA,122122,0
"1058",1058,1148,76,611,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,131,312,"circle",112121,"False",1,2,3,8,7,12,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.359166408335917,0.320416795832042,0.320416795832042,0.527975279752798,0.472024720247202,NA,0.527975279752798,0.472024720247202,NA,112121,0
"1059",1059,1149,76,421,14,"English","blue things",0,"red things",0.7,"green things",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,211,213,"circle",321112,"True",1,3,2,17,2,20,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.982120089399553,0.017879910600447,NA,0.964879648796488,0.017560175601756,0.017560175601756,321211,0
"1060",1060,1150,76,1841,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,231,213,"cloud",122121,"False",1,2,3,7,8,20,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.528515285152852,0.471484714847148,NA,0.527975279752798,0.472024720247202,NA,0.527975279752798,0.472024720247202,NA,122121,0
"1061",1061,1151,76,1068,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,233,333,"cloud",113212,"False",1,2,3,7,26,27,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.359166408335917,0.320416795832042,0.320416795832042,NA,NA,NA,0.528515285152852,0.471484714847148,NA,113212,0
"1062",1062,1152,76,1048,17,"English","solid things",1,"striped things",0,"polka-dotted things",0.5,"clouds",0.25,"circles",0.5,"squares",0.8,312,122,321,"red",212212,"True",3,2,1,12,13,6,NA,NA,NA,0.761905464851938,0.238094535148062,NA,1,0,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.514422427887861,0.485577572112139,NA,0.981789817898179,0.018210182101821,NA,0.966114661146611,0.0338853388533885,NA,212212,0
"1063",1063,1153,76,1169,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",1,"squares",0,232,332,233,"red",212232,"True",3,2,1,17,18,26,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.514422427887861,0.485577572112139,NA,NA,NA,NA,0.981789817898179,0.018210182101821,NA,213222,0
"1064",1064,1154,76,1502,19,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.25,"striped things",0.95,"polka-dotted things",0.5,222,223,213,"circle",322112,"True",1,3,2,14,23,20,NA,NA,NA,0.791664305547685,0.208335694452315,NA,1,0,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.965484654846549,0.0345153451534515,NA,0.982120089399553,0.017879910600447,NA,322112,0
"1065",1065,1155,76,720,20,"English","blue things",0,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,332,211,"square",212122,"True",1,3,2,12,18,2,NA,NA,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.514422427887861,0.485577572112139,NA,0.514422427887861,0.485577572112139,NA,0.981789817898179,0.018210182101821,NA,212122,0
"1066",1066,1156,77,167,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,131,131,"blue",323212,"True",3,1,2,1,7,7,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.895825520872396,0.104174479127604,NA,323212,0
"1067",1067,1157,77,1185,7,"English","blue things",0.05,"red things",0.5,"green things",0.95,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,213,211,113,"circle",212232,"True",1,3,2,20,2,19,NA,NA,NA,NA,NA,NA,0.950004500045,0.0499954999549996,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.51241243793781,0.48758756206219,NA,NA,NA,NA,0.887333873338733,0.112666126661267,NA,213222,0
"1068",1068,1158,77,677,8,"English","solid things",0.05,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0.95,323,133,312,"green",212211,"True",3,2,1,24,25,12,NA,NA,NA,1,0,NA,0.95238,0,0.04762,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.51241243793781,0.48758756206219,NA,0.887333873338733,0.112666126661267,NA,0.607026070260703,0.0705807058070581,0.322393223932239,212211,0
"1069",1069,1159,77,1372,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,233,211,"striped",113211,"False",2,1,3,14,26,2,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.357633576335763,0.321183211832118,0.321183211832118,NA,NA,NA,0.357633576335763,0.321183211832118,0.321183211832118,113211,0
"1070",1070,1160,77,189,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.95,131,121,121,"blue",323212,"True",3,1,2,7,4,4,NA,NA,NA,NA,NA,NA,0.655172877526594,0.344827122473406,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.895825520872396,0.104174479127604,NA,323212,0
"1071",1071,1161,77,1145,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.9,"blue things",0.05,"red things",0.95,"green things",0.05,132,111,111,"cloud",321212,"True",1,2,3,16,1,1,NA,NA,NA,0.642853265295044,0.357146734704956,NA,0.94999894999895,0.05000105000105,NA,NA,NA,NA,1,0,NA,1,0,NA,NA,NA,NA,0.895825520872396,0.104174479127604,NA,0.895825520872396,0.104174479127604,NA,321212,0
"1072",1072,1162,77,415,12,"English","clouds",0.05,"circles",0.95,"squares",0.1,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,222,332,312,"red",321112,"True",3,1,2,14,18,12,NA,NA,NA,0.904761405898067,0.0952385941019328,NA,0.90476,0.04762,0.04762,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.895825520872396,0.104174479127604,NA,0.81132,0.09434,0.09434,321211,0
"1073",1073,1163,77,1997,13,"English","blue things",0.5,"red things",0.5,"green things",0.45,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,112,112,"cloud",323232,"False",1,3,2,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323232,0
"1074",1074,1164,77,159,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.95,"polka-dotted things",0.1,321,331,331,"square",323212,"True",1,3,2,6,9,9,NA,NA,NA,NA,NA,NA,0.904756281184494,0.0952437188155059,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.895825520872396,0.104174479127604,NA,323212,0
"1075",1075,1165,77,870,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,133,122,313,"polka-dotted",112122,"False",2,1,3,25,13,21,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.357633576335763,0.321183211832118,0.321183211832118,0.523917380413098,0.476082619586902,NA,0.523917380413098,0.476082619586902,NA,112122,0
"1076",1076,1166,77,2094,16,"English","clouds",0.95,"circles",0.1,"squares",0.05,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,121,231,311,"blue",321111,"True",3,1,2,4,8,3,NA,NA,NA,0.90476,0.04762,0.04762,0.86364,0.09091,0.04545,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.81132,0.09434,0.09434,0.81132,0.09434,0.09434,321111,0
"1077",1077,1167,77,2272,17,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,333,332,"green",213232,"False",3,1,2,27,27,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.51241243793781,0.48758756206219,NA,NA,NA,NA,NA,NA,NA,213232,0
"1078",1078,1168,77,275,18,"English","clouds",0.05,"circles",0.55,"squares",1,"blue things",0.95,"red things",0.5,"green things",0.05,321,123,311,"striped",212222,"True",2,1,3,6,22,3,NA,NA,NA,0.952380952380952,0.0476190476190476,NA,0.950004500045,0.0499954999549996,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.51241243793781,0.48758756206219,NA,0.887333873338733,0.112666126661267,NA,0.887333873338733,0.112666126661267,NA,212222,0
"1079",1079,1169,77,1812,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,332,232,211,"square",122121,"False",1,2,3,18,17,2,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.526850268502685,0.473149731497315,NA,0.523917380413098,0.476082619586902,NA,0.523917380413098,0.476082619586902,NA,122121,0
"1080",1080,1170,77,1049,20,"English","blue things",0.05,"red things",0.95,"green things",0.5,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.5,322,311,212,"square",212212,"True",1,3,2,15,3,11,NA,NA,NA,0.950004500045,0.0499954999549996,NA,0.950004500045,0.0499954999549996,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.51241243793781,0.48758756206219,NA,0.887333873338733,0.112666126661267,NA,0.839783397833978,0.160216602166022,NA,212212,0
"1081",1081,1171,78,683,6,"English","solid things",0.55,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.55,"green things",0.5,212,223,111,"circle",212211,"True",1,2,3,11,23,1,NA,NA,NA,0.523810929703877,0.476189070296124,NA,0.35484,0.32258,0.32258,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.502137489312553,0.497862510687447,NA,0.564777176114119,0.435222823885881,NA,0.38907,0.2795,0.33143,212211,0
"1082",1082,1172,78,345,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0.5,322,321,313,"striped",213211,"True",2,1,3,15,6,21,NA,NA,NA,NA,NA,NA,0.428574285742857,0.285712857128571,0.285712857128571,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.502137489312553,0.497862510687447,NA,NA,NA,NA,0.38907,0.2795,0.33143,213211,0
"1083",1083,1173,78,704,8,"English","clouds",0.5,"circles",0.7,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,NA,NA,NA,0.5,0.5,NA,0.58332861109537,0.41667138890463,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.502137489312553,0.497862510687447,NA,0.502137489312553,0.497862510687447,NA,0.564777176114119,0.435222823885881,NA,212122,0
"1084",1084,1174,78,1151,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,133,113,132,"green",212232,"True",3,1,2,25,19,16,NA,NA,NA,NA,NA,NA,0.6000028000224,0.3999971999776,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.502137489312553,0.497862510687447,NA,NA,NA,NA,0.564777176114119,0.435222823885881,NA,213222,0
"1085",1085,1175,78,241,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,132,132,123,"polka-dotted",212132,"False",2,1,3,16,16,22,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.502137489312553,0.497862510687447,NA,NA,NA,NA,0.502137489312553,0.497862510687447,NA,213221,0
"1086",1086,1176,78,1746,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,312,332,131,"square",212112,"True",1,3,2,12,18,7,NA,NA,NA,0.5,0.5,NA,0.58332861109537,0.41667138890463,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.502137489312553,0.497862510687447,NA,0.502137489312553,0.497862510687447,NA,0.561972190139049,0.438027809860951,NA,212112,0
"1087",1087,1177,78,2064,12,"English","clouds",0.5,"circles",0.7,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,231,321,111,"blue",321111,"True",3,1,2,8,6,1,NA,NA,NA,0.41176,0.29412,0.29412,0.41176,0.29412,0.29412,NA,NA,NA,1,0,0,1,0,0,NA,NA,NA,0.41038,0.29481,0.29481,0.41038,0.29481,0.29481,321111,0
"1088",1088,1178,78,27,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,111,112,"square",122112,"False",1,2,3,9,1,10,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,0.507057464712676,0.492942535287324,NA,0.504087479562602,0.495912520437398,NA,0.507057464712676,0.492942535287324,NA,122112,0
"1089",1089,1179,78,1247,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,211,223,333,"solid",112112,"False",2,3,1,2,23,27,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.5,0.5,NA,0.33964,0.33018,0.33018,0.504087479562602,0.495912520437398,NA,0.507057464712676,0.492942535287324,NA,112112,0
"1090",1090,1180,78,334,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,112,122,332,"cloud",213211,"True",1,3,2,10,13,18,NA,NA,NA,NA,NA,NA,0.428574285742857,0.285712857128571,0.285712857128571,0.5,0.5,NA,NA,NA,NA,0.66667,0,0.33333,0.502137489312553,0.497862510687447,NA,NA,NA,NA,0.38907,0.2795,0.33143,213211,0
"1091",1091,1181,78,227,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,311,113,"square",212132,"False",1,2,3,3,3,19,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,0.5,0.5,NA,NA,NA,NA,0.5,0.5,NA,0.502137489312553,0.497862510687447,NA,NA,NA,NA,0.502137489312553,0.497862510687447,NA,213221,0
"1092",1092,1182,78,1184,17,"English","clouds",0.5,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.5,"green things",0.5,332,132,322,"polka-dotted",212232,"True",2,1,3,18,16,15,NA,NA,NA,NA,NA,NA,0.6000028000224,0.3999971999776,NA,0.5,0.5,NA,NA,NA,NA,1,0,NA,0.502137489312553,0.497862510687447,NA,NA,NA,NA,0.564777176114119,0.435222823885881,NA,213222,0
"1093",1093,1183,78,1387,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,131,233,332,"blue",113211,"False",3,1,2,7,26,18,NA,NA,NA,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.33964,0.33018,0.33018,NA,NA,NA,0.33964,0.33018,0.33018,113211,0
"1094",1094,1184,78,154,19,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,313,323,323,"green",323212,"True",3,2,1,21,24,24,NA,NA,NA,NA,NA,NA,0.6000028000224,0.3999971999776,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,0.581945819458195,0.418054180541805,NA,323212,0
"1095",1095,1185,78,429,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.75,"polka-dotted things",0.5,123,233,213,"green",321112,"True",3,1,2,22,26,20,NA,NA,NA,0.5,0.5,NA,0.428574285742857,0.285712857128571,0.285712857128571,NA,NA,NA,1,0,NA,1,0,0,NA,NA,NA,0.581945819458195,0.418054180541805,NA,0.41038,0.29481,0.29481,321211,0
"1096",1096,1216,81,719,6,"english","clouds",0.3,"circles",0.8,"squares",0.85,"blue things",0.15,"red things",0.2,"green things",0.15,312,212,331,"solid",212122,"True",2,1,3,12,11,9,NA,NA,NA,0.571428571428572,0.428571428571429,NA,0.515150798903281,0.484849201096719,NA,0.5,0.5,NA,0.5,0.5,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212122,0
"1097",1097,1217,81,661,7,"english","solid things",0.75,"striped things",0.85,"polka-dotted things",0.8,"clouds",0.25,"circles",0.25,"squares",0.75,312,222,333,"red",212211,"True",3,2,1,12,14,27,NA,NA,NA,0.75,0.25,NA,0.3125,0.35417,0.33333,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,212211,0
"1098",1098,1218,81,682,8,"english","clouds",0.75,"circles",0.75,"squares",0.8,"solid things",0.25,"striped things",0.15,"polka-dotted things",0.25,223,133,211,"green",212211,"True",3,1,2,23,25,2,NA,NA,NA,0.5,0.5,NA,0.230767692323077,0.384616153838462,0.384616153838462,0.5,0.5,NA,1,0,NA,0.66667,0,0.33333,0.5,0.5,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,212211,0
"1099",1099,1219,81,549,9,"english","blue things",0.15,"red things",0.25,"green things",0.75,"solid things",0.7,"striped things",0.8,"polka-dotted things",0.7,223,123,322,"circle",112132,"False",1,3,2,23,22,15,NA,NA,NA,NA,NA,NA,0.75,0.25,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,NA,NA,NA,0.5,0.5,NA,113221,0
"1100",1100,1220,81,294,10,"english","clouds",0.7,"circles",0.75,"squares",0.8,"blue things",0.25,"red things",0.8,"green things",0.65,122,223,132,"striped",212222,"True",2,1,3,13,23,16,NA,NA,NA,0.482760225932593,0.517239774067407,NA,0.551726967899266,0.448273032100734,NA,0.5,0.5,NA,1,0,NA,1,0,NA,0.5,0.5,NA,0.5,0.5,NA,0.5,0.5,NA,212222,0
"1101",1101,1221,81,809,11,"english","blue things",0.75,"red things",0.75,"green things",0.8,"solid things",0.2,"striped things",0.7,"polka-dotted things",0.3,212,113,321,"circle",112111,"False",1,3,2,11,19,6,NA,NA,NA,0.222226666666667,0.777773333333333,NA,0.326086739132609,0.347826521734783,0.326086739132609,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,NA,0.333333333333333,0.333333333333333,0.333333333333333,112111,0
"1102",1102,1222,81,2291,12,"english","blue things",0.3,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.75,311,311,111,"square",213232,"False",1,3,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,213232,0
