"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode"
"1045",1135,75,1343,15,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,311,213,"polka-dotted",122122,"False",2,3,1,27,3,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122122
"1046",1136,75,1465,16,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,232,231,"striped",123211,"False",2,3,1,23,17,8,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123211
"1047",1137,75,2238,17,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.45,221,231,211,"blue",323211,"True",3,2,1,5,8,2,0.34483,0.34483,0.31034,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0,1,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33163,0.33674,0.33163,0.33333,0.33333,0.33333,323211
"1048",1138,75,1514,18,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,123,133,132,"cloud",322112,"True",1,2,3,22,25,16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33588,0.33078,0.33333,0.33205,0.33461,322112
"1049",1139,75,140,19,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.45,"green things",0.5,232,332,121,"polka-dotted",212111,"True",2,1,3,17,18,4,0.33333,0.33333,0.33333,NA,NA,NA,0.34483,0.31034,0.34483,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33588,0.33078,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212111
"1050",1140,75,1417,20,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,333,123,"green",322111,"True",3,1,2,21,27,22,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0,0.33333,0.66667,1,0,0,0.33333,0.33333,0.33333,0.33206,0.33333,0.33461,0.33674,0.33163,0.33163,0.33333,0.33333,0.33333,322111
"1051",1141,76,1536,6,"English","solid things",0,"striped things",1,"polka-dotted things",0.05,"blue things",0,"red things",0.5,"green things",0.5,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,0,0.95238,0.04762,0,0.5,0.5,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.00927,0.65739,0.33333,0.02586,0.33333,0.6408,322112
"1052",1142,76,2026,7,"English","solid things",0.5,"striped things",0.7,"polka-dotted things",0,"blue things",0.5,"red things",0,"green things",1,123,122,133,"cloud",322122,"True",1,2,3,22,13,25,NA,NA,NA,0.41667,0.58333,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.6408,0.02586,0.33333,0.02586,0.6408,322122
"1053",1143,76,676,8,"English","blue things",0.5,"red things",0,"green things",0.95,"clouds",0,"circles",0.5,"squares",0.95,333,132,321,"polka-dotted",212211,"True",2,3,1,27,16,6,0,0.34483,0.65517,NA,NA,NA,0.34483,0,0.65517,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.35714,0,0.64286,0.01424,0.33333,0.65242,0.33333,0.33333,0.33333,0.35749,0.01356,0.62895,212211
"1054",1144,76,1142,9,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.5,"clouds",0.95,"circles",0,"squares",0.5,122,212,212,"red",321212,"True",3,2,1,13,11,11,0.65517,0,0.34483,0,0.65517,0.34483,NA,NA,NA,0.66667,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.66045,0.00622,0.33333,0.00622,0.66045,0.33333,0.33333,0.33333,0.33333,321212
"1055",1145,76,1413,10,"English","blue things",0.95,"red things",0.5,"green things",0,"clouds",0,"circles",0,"squares",1,321,121,223,"striped",322111,"True",2,3,1,6,4,23,0,0,1,NA,NA,NA,0.65517,0.34483,0,0,0,1,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.01638,0.02106,0.96256,0.33333,0.33333,0.33333,0.63916,0.33333,0.02751,322111
"1056",1146,76,808,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,211,112,323,"blue",112111,"False",3,1,2,2,10,24,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111
"1057",1147,76,1306,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,133,112,213,"polka-dotted",122122,"False",2,3,1,25,10,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122122
"1058",1148,76,611,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,131,312,"circle",112121,"False",1,2,3,8,7,12,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112121
"1059",1149,76,421,14,"English","blue things",0,"red things",0.7,"green things",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,211,213,"circle",321112,"True",1,3,2,17,2,20,NA,NA,NA,0,0.33333,0.66667,0,1,0,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,1,0,0.33333,0.33333,0.33333,0.00871,0.33333,0.65796,0.01289,0.97422,0.01289,321211
"1060",1150,76,1841,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,231,213,"cloud",122121,"False",1,2,3,7,8,20,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122121
"1061",1151,76,1068,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,233,333,"cloud",113212,"False",1,2,3,7,26,27,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113212
"1062",1152,76,1048,17,"English","solid things",1,"striped things",0,"polka-dotted things",0.5,"clouds",0.25,"circles",0.5,"squares",0.8,312,122,321,"red",212212,"True",3,2,1,12,13,6,0.16129,0.32258,0.51613,0.66667,0,0.33333,NA,NA,NA,0,0.33333,0.66667,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.01133,0.33333,0.65534,0.64541,0.02125,0.33333,0.33333,0.33333,0.33333,212212
"1063",1153,76,1169,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",1,"squares",0,232,332,233,"red",212232,"True",3,2,1,17,18,26,0.33333,0.66667,0,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.65078,0.01589,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213222
"1064",1154,76,1502,19,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.25,"striped things",0.95,"polka-dotted things",0.5,222,223,213,"circle",322112,"True",1,3,2,14,23,20,NA,NA,NA,0.14706,0.55882,0.29412,0.34483,0.65517,0,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.02586,0.6408,0.33333,0.33333,0.65739,0.00927,322112
"1065",1155,76,720,20,"English","blue things",0,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,332,211,"square",212122,"True",1,3,2,12,18,2,NA,NA,NA,0.66667,0.33333,0,0,0.5,0.5,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.65132,0.33333,0.01535,0.33333,0.33333,0.33333,212122
"1066",1156,77,167,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,131,131,"blue",323212,"True",3,1,2,1,7,7,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.59709,0.33333,0.06957,0.33333,0.33333,0.33333,323212
"1067",1157,77,1185,7,"English","blue things",0.05,"red things",0.5,"green things",0.95,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,213,211,113,"circle",212232,"True",1,3,2,20,2,19,NA,NA,NA,0.33333,0.33333,0.33333,0.03333,0.33333,0.63333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.0749,0.33333,0.59177,213222
"1068",1158,77,677,8,"English","solid things",0.05,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0.95,323,133,312,"green",212211,"True",3,2,1,24,25,12,0,0,1,0.04762,0.95238,0,NA,NA,NA,0,0.33333,0.66667,0.35714,0.64286,0,0.33333,0.33333,0.33333,0.0749,0.33333,0.59177,0.33349,0.59673,0.06977,0.33333,0.33333,0.33333,212211
"1069",1159,77,1372,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,233,211,"striped",113211,"False",2,1,3,14,26,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113211
"1070",1160,77,189,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.95,131,121,121,"blue",323212,"True",3,1,2,7,4,4,0.33333,0.33333,0.33333,0.25641,0.25641,0.48718,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.06957,0.59709,0.33333,0.33333,0.33333,323212
"1071",1161,77,1145,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.9,"blue things",0.05,"red things",0.95,"green things",0.05,132,111,111,"cloud",321212,"True",1,2,3,16,1,1,NA,NA,NA,0.26316,0.26316,0.47368,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0,0.33333,0.66667,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.06947,0.33333,0.5972,0.06947,0.5972,0.33333,321212
"1072",1162,77,415,12,"English","clouds",0.05,"circles",0.95,"squares",0.1,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,222,332,312,"red",321112,"True",3,1,2,14,18,12,0.04545,0.86364,0.09091,0.04762,0.90476,0.04762,NA,NA,NA,0.33333,0.66667,0,0,1,0,0.33333,0.33333,0.33333,0.33333,0.59709,0.06957,0.0945,0.81101,0.0945,0.33333,0.33333,0.33333,321211
"1073",1163,77,1997,13,"English","blue things",0.5,"red things",0.5,"green things",0.45,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,112,112,"cloud",323232,"False",1,3,2,10,10,10,NA,NA,NA,0.33333,0.33333,0.33333,0.34483,0.34483,0.31034,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232
"1074",1164,77,159,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.95,"polka-dotted things",0.1,321,331,331,"square",323212,"True",1,3,2,6,9,9,NA,NA,NA,0.32258,0.6129,0.06452,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.59709,0.06957,0.33333,0.33333,0.33333,323212
"1075",1165,77,870,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,133,122,313,"polka-dotted",112122,"False",2,1,3,25,13,21,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112122
"1076",1166,77,2094,16,"English","clouds",0.95,"circles",0.1,"squares",0.05,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,121,231,311,"blue",321111,"True",3,1,2,4,8,3,0.86364,0.09091,0.04545,0.04762,0.90476,0.04762,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.81075,0.09462,0.09462,0.09462,0.81075,0.09462,0.33333,0.33333,0.33333,321111
"1077",1167,77,2272,17,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,333,332,"green",213232,"False",3,1,2,27,27,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"1078",1168,77,275,18,"English","clouds",0.05,"circles",0.55,"squares",1,"blue things",0.95,"red things",0.5,"green things",0.05,321,123,311,"striped",212222,"True",2,1,3,6,22,3,0.03125,0.34375,0.625,NA,NA,NA,0.63333,0.33333,0.03333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.07501,0.33333,0.59165,0.33333,0.33333,0.33333,0.59165,0.33333,0.07501,212222
"1079",1169,77,1812,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,332,232,211,"square",122121,"False",1,2,3,18,17,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122121
"1080",1170,77,1049,20,"English","blue things",0.05,"red things",0.95,"green things",0.5,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.5,322,311,212,"square",212212,"True",1,3,2,15,3,11,NA,NA,NA,0.03333,0.63333,0.33333,0.03333,0.63333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.10788,0.55878,0.33333,0.07479,0.59188,0.33333,212212
"1081",1171,78,683,6,"English","solid things",0.55,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.55,"green things",0.5,212,223,111,"circle",212211,"True",1,2,3,11,23,1,NA,NA,NA,0.35484,0.32258,0.32258,0.32258,0.35484,0.32258,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.35714,0.64286,0,0.33333,0.33333,0.33333,0.37697,0.2897,0.33333,0.33334,0.38773,0.27893,212211
"1082",1172,78,345,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0.5,322,321,313,"striped",213211,"True",2,1,3,15,6,21,0.33333,0.33333,0.33333,NA,NA,NA,0.28571,0.42857,0.28571,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.27887,0.38779,0.33333,213211
"1083",1173,78,704,8,"English","clouds",0.5,"circles",0.7,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,0.29412,0.41176,0.29412,NA,NA,NA,0.33333,0.33333,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.2897,0.37697,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122
"1084",1174,78,1151,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,133,113,132,"green",212232,"True",3,1,2,25,19,16,0.33333,0.33333,0.33333,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.2897,0.33333,0.37697,0.33333,0.33333,0.33333,213222
"1085",1175,78,241,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,132,132,123,"polka-dotted",212132,"False",2,1,3,16,16,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221
"1086",1176,78,1746,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,312,332,131,"square",212112,"True",1,3,2,12,18,7,NA,NA,NA,0.41176,0.29412,0.29412,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.37393,0.33333,0.29274,0.33333,0.33333,0.33333,212112
"1087",1177,78,2064,12,"English","clouds",0.5,"circles",0.7,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,231,321,111,"blue",321111,"True",3,1,2,8,6,1,0.29412,0.41176,0.29412,0.29412,0.29412,0.41176,NA,NA,NA,0,1,0,0,0,1,0.33333,0.33333,0.33333,0.29493,0.41013,0.29493,0.29493,0.29493,0.41013,0.33333,0.33333,0.33333,321111
"1088",1178,78,27,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,111,112,"square",122112,"False",1,2,3,9,1,10,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,122112
"1089",1179,78,1247,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,211,223,333,"solid",112112,"False",2,3,1,2,23,27,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112112
"1090",1180,78,334,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,112,122,332,"cloud",213211,"True",1,3,2,10,13,18,NA,NA,NA,0.42857,0.28571,0.28571,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38779,0.27887,0.33333,0.33333,0.33333,0.33333,213211
"1091",1181,78,227,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,311,113,"square",212132,"False",1,2,3,3,3,19,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213221
"1092",1182,78,1184,17,"English","clouds",0.5,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.5,"green things",0.5,332,132,322,"polka-dotted",212232,"True",2,1,3,18,16,15,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.2897,0.33333,0.37697,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213222
"1093",1183,78,1387,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,131,233,332,"blue",113211,"False",3,1,2,7,26,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113211
"1094",1184,78,154,19,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,313,323,323,"green",323212,"True",3,2,1,21,24,24,0.33333,0.33333,0.33333,0.42857,0.28571,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38784,0.27883,0.33333,0.33333,0.33333,0.33333,323212
"1095",1185,78,429,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.75,"polka-dotted things",0.5,123,233,213,"green",321112,"True",3,1,2,22,26,20,0.33333,0.33333,0.33333,0.28571,0.42857,0.28571,NA,NA,NA,0.66667,0,0.33333,0,1,0,0.33333,0.33333,0.33333,0.38784,0.27883,0.33333,0.2949,0.41019,0.2949,0.33333,0.33333,0.33333,321211
"1096",1216,81,719,6,"english","clouds",0.3,"circles",0.8,"squares",0.85,"blue things",0.15,"red things",0.2,"green things",0.15,312,212,331,"solid",212122,"True",2,1,3,12,11,9,0.15385,0.41026,0.4359,NA,NA,NA,0.3,0.4,0.3,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122
"1097",1217,81,661,7,"english","solid things",0.75,"striped things",0.85,"polka-dotted things",0.8,"clouds",0.25,"circles",0.25,"squares",0.75,312,222,333,"red",212211,"True",3,2,1,12,14,27,0.2,0.2,0.6,0.3125,0.35417,0.33333,NA,NA,NA,0.33333,0,0.66667,0.64286,0,0.35714,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212211
"1098",1218,81,682,8,"english","clouds",0.75,"circles",0.75,"squares",0.8,"solid things",0.25,"striped things",0.15,"polka-dotted things",0.25,223,133,211,"green",212211,"True",3,1,2,23,25,2,0.32609,0.32609,0.34783,0.38462,0.23077,0.38462,NA,NA,NA,0,0.66667,0.33333,0.35714,0.64286,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212211
"1099",1219,81,549,9,"english","blue things",0.15,"red things",0.25,"green things",0.75,"solid things",0.7,"striped things",0.8,"polka-dotted things",0.7,223,123,322,"circle",112132,"False",1,3,2,23,22,15,NA,NA,NA,0.31818,0.36364,0.31818,0.13043,0.21739,0.65217,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221
"1100",1220,81,294,10,"english","clouds",0.7,"circles",0.75,"squares",0.8,"blue things",0.25,"red things",0.8,"green things",0.65,122,223,132,"striped",212222,"True",2,1,3,13,23,16,0.31111,0.33333,0.35556,NA,NA,NA,0.14706,0.47059,0.38235,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222
"1101",1221,81,809,11,"english","blue things",0.75,"red things",0.75,"green things",0.8,"solid things",0.2,"striped things",0.7,"polka-dotted things",0.3,212,113,321,"circle",112111,"False",1,3,2,11,19,6,NA,NA,NA,0.16667,0.58333,0.25,0.32609,0.32609,0.34783,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111
"1102",1222,81,2291,12,"english","blue things",0.3,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.75,311,311,111,"square",213232,"False",1,3,2,3,3,1,NA,NA,NA,0.2,0.2,0.6,0.22222,0.22222,0.55556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232
"1103",1223,81,1873,13,"english","clouds",0.35,"circles",0.75,"squares",0.8,"blue things",0.2,"red things",0.2,"green things",0.8,331,312,312,"polka-dotted",123212,"False",2,1,3,9,12,12,0.18421,0.39474,0.42105,NA,NA,NA,0.16667,0.16667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212
"1104",1224,81,1859,14,"english","blue things",0.25,"red things",0.25,"green things",0.3,"solid things",0.2,"striped things",0.65,"polka-dotted things",0.75,133,313,313,"cloud",123212,"False",1,3,2,25,21,21,NA,NA,NA,0.125,0.40625,0.46875,0.3125,0.3125,0.375,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212
"1105",1225,81,2229,15,"english","clouds",0.2,"circles",0.25,"squares",0.75,"blue things",0.25,"red things",0.3,"green things",0.8,311,313,312,"solid",323211,"True",2,1,3,3,21,12,0.16667,0.20833,0.625,NA,NA,NA,0.18519,0.22222,0.59259,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,1,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211
