"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"929",1019,67,436,19,"english","blue things",0,"red things",0.05,"green things",1,"solid things",0,"striped things",0.05,"polka-dotted things",1,233,222,221,"circle",321112,"True",1,3,2,26,14,5,NA,NA,NA,0,0.04762,0.95238,0,0.04762,0.95238,0.33333,0.33333,0.33333,0.33333,0.00245,0.66422,0.00366,0.00366,0.99268,0.33333,0.33333,0.33333,0.33333,0.05556,0.61111,0.07692,0.07692,0.84615,321211,0.950070267178221
"930",1020,67,1287,20,"english","solid things",0.95,"striped things",0,"polka-dotted things",0.05,"clouds",0.95,"circles",0,"squares",0,112,333,221,"red",111111,"False",3,2,1,10,27,5,1,0,0,0.95,0,0.05,NA,NA,NA,0.87501,0.06249,0.06249,0.87501,0.06249,0.06249,0.06249,0.87501,0.06249,0.50701,0.24649,0.24649,0.50701,0.24649,0.24649,0.24649,0.50701,0.24649,111111,0.398991722746116
"931",1021,68,1832,6,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,212,112,121,"circle",122121,"False",1,3,2,11,10,4,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.30325,0.36342,0.33333,0.35359,0.31307,0.33333,0.31307,0.35359,0.33333,0.21809,0.44858,0.33333,0.43602,0.23065,0.33333,0.23065,0.43602,0.33333,122121,2.19969172616452
"932",1022,68,2282,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,213,213,212,"green",213232,"False",3,2,1,20,20,11,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.3218,0.34486,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26788,0.39879,213232,2.19722457733622
"933",1023,68,2304,8,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,132,332,332,"cloud",123232,"False",1,2,3,16,18,18,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.36324,0.33333,0.30342,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.44858,0.33333,0.21809,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123232,2.19722457733622
"934",1024,68,1981,9,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,211,211,"circle",323232,"False",1,2,3,2,2,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"935",1025,68,2396,10,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,232,332,132,"circle",113232,"False",1,3,2,17,18,16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31278,0.37444,0.31278,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.24649,0.50701,0.24649,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113232,2.19722457733622
"936",1026,68,1559,11,"English","clouds",0.1,"circles",0.7,"squares",0.5,"blue things",0.15,"red things",0.6,"green things",0.5,232,232,131,"polka-dotted",322121,"True",2,1,3,17,17,7,0.07692,0.53846,0.38462,NA,NA,NA,0.12,0.48,0.4,0.26777,0.3989,0.33333,0.33333,0.33333,0.33333,0.26777,0.3989,0.33333,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,0.09524,0.57143,0.33333,322121,2.05748017107333
"937",1027,68,697,12,"English","solid things",0.6,"striped things",0.5,"polka-dotted things",0.3,"clouds",0.4,"circles",0.4,"squares",0.55,313,233,112,"green",212211,"True",3,2,1,21,26,10,0.2963,0.2963,0.40741,0.42857,0.35714,0.21429,NA,NA,NA,0.31651,0.20155,0.48194,0.44964,0.33333,0.21703,0.33333,0.32055,0.34611,0.25142,0.06238,0.6862,0.60386,0.33333,0.06281,0.33333,0.26788,0.39879,212211,2.17511511196922
"938",1028,68,670,13,"English","clouds",0.35,"circles",0.6,"squares",0.5,"blue things",0.35,"red things",0.5,"green things",0.65,213,111,232,"solid",212211,"True",2,1,3,20,1,17,0.24138,0.41379,0.34483,NA,NA,NA,0.23333,0.33333,0.43333,0.21703,0.44964,0.33333,0.34611,0.33333,0.32055,0.20155,0.31651,0.48194,0.06281,0.60386,0.33333,0.39879,0.33333,0.26788,0.06238,0.25142,0.6862,212211,2.15184886853141
"939",1029,68,474,14,"English","solid things",0.4,"striped things",0.6,"polka-dotted things",0.35,"clouds",0.35,"circles",0.6,"squares",0.35,223,113,331,"green",211111,"True",3,2,1,23,19,9,0.26923,0.46154,0.26923,0.2963,0.44444,0.25926,NA,NA,NA,0.20466,0.47826,0.31708,0.20466,0.47826,0.31708,0.32099,0.33333,0.34567,0.06238,0.6862,0.25142,0.06238,0.6862,0.25142,0.26788,0.33333,0.39879,211111,2.17243702722629
"940",1030,68,341,15,"English","clouds",0.65,"circles",0.45,"squares",0.35,"blue things",0.5,"red things",0.5,"green things",0.5,132,332,222,"polka-dotted",213211,"True",2,1,3,16,18,14,0.44828,0.31034,0.24138,NA,NA,NA,0.33333,0.33333,0.33333,0.47312,0.31786,0.20901,0.33333,0.32159,0.34507,0.33333,0.33333,0.33333,0.6862,0.25142,0.06238,0.33333,0.26788,0.39879,0.33333,0.33333,0.33333,213211,2.16764339366605
"941",1031,68,1045,16,"English","solid things",0.4,"striped things",0.65,"polka-dotted things",0.5,"blue things",0.65,"red things",0.5,"green things",0.3,221,213,111,"circle",212212,"True",1,2,3,5,20,1,NA,NA,NA,0.25806,0.41935,0.32258,0.44828,0.34483,0.2069,0.32178,0.34488,0.33333,0.23298,0.43369,0.33333,0.44073,0.33333,0.22594,0.26788,0.39879,0.33333,0.08477,0.5819,0.33333,0.60386,0.33333,0.06281,212212,2.13455682834696
"942",1032,68,1647,17,"English","solid things",0.65,"striped things",0.5,"polka-dotted things",0.3,"clouds",0.3,"circles",0.5,"squares",0.65,313,133,232,"green",211112,"True",3,2,1,21,25,17,0.2069,0.34483,0.44828,0.44828,0.34483,0.2069,NA,NA,NA,0.21166,0.31833,0.47002,0.43263,0.33333,0.23403,0.33333,0.32195,0.34472,0.06238,0.25142,0.6862,0.5819,0.33333,0.08477,0.33333,0.26788,0.39879,211211,2.10932629715179
"943",1033,68,713,18,"English","solid things",0.35,"striped things",0.5,"polka-dotted things",0.65,"clouds",0.5,"circles",0.5,"squares",0.5,332,312,131,"red",212122,"True",3,2,1,18,12,7,0.33333,0.33333,0.33333,0.23333,0.33333,0.43333,NA,NA,NA,0.32171,0.33333,0.34496,0.22541,0.33333,0.44126,0.32171,0.34496,0.33333,0.26788,0.33333,0.39879,0.06281,0.33333,0.60386,0.26788,0.39879,0.33333,212122,2.16737236006479
"944",1034,68,2009,19,"English","blue things",0.5,"red things",0.6,"green things",0.4,"solid things",0.5,"striped things",0.4,"polka-dotted things",0.55,132,133,122,"cloud",322122,"True",1,3,2,16,25,13,NA,NA,NA,0.34483,0.27586,0.37931,0.33333,0.4,0.26667,0.33333,0.33333,0.33333,0.33333,0.2527,0.41396,0.33333,0.41396,0.2527,0.33333,0.33333,0.33333,0.33333,0.09524,0.57143,0.33333,0.57143,0.09524,322122,2.17863950149689
"945",1035,68,796,20,"English","solid things",0.5,"striped things",0.6,"polka-dotted things",0.3,"clouds",0.35,"circles",0.5,"squares",0.6,322,132,133,"red",211212,"True",3,2,1,15,16,25,0.24138,0.34483,0.41379,0.35714,0.42857,0.21429,NA,NA,NA,0.23301,0.33333,0.43365,0.33333,0.43365,0.23301,0.33333,0.34488,0.32179,0.08477,0.33333,0.5819,0.33333,0.5819,0.08477,0.33333,0.39879,0.26788,211212,2.13874605090046
"946",1036,69,106,6,"english","blue things",0.3,"red things",0.5,"green things",0.2,"clouds",0.3,"circles",0.8,"squares",0.2,212,213,321,"solid",212111,"True",2,3,1,11,20,6,0.23077,0.61538,0.15385,NA,NA,NA,0.3,0.5,0.2,0.33333,0.36322,0.30345,0.36322,0.30345,0.33333,0.29465,0.58267,0.12269,0.33333,0.39879,0.26788,0.39879,0.26788,0.33333,0.25142,0.6862,0.06238,212111,2.11651766260058
"947",1037,69,775,7,"english","blue things",0.25,"red things",0.75,"green things",0.15,"clouds",0,"circles",0.65,"squares",0.9,332,231,211,"polka-dotted",211212,"True",2,3,1,18,8,2,0,0.41935,0.58065,NA,NA,NA,0.21739,0.65217,0.13043,0.33333,0.13057,0.53609,0.29514,0.33333,0.37153,0.13057,0.53609,0.33333,0.33333,0.08477,0.5819,0.26788,0.33333,0.39879,0.08477,0.5819,0.33333,211212,2.20819148241751
"948",1038,69,780,8,"english","clouds",0.15,"circles",0.8,"squares",0.25,"solid things",0.8,"striped things",0.8,"polka-dotted things",0.2,223,113,111,"green",211212,"True",3,1,2,23,19,1,0.125,0.66667,0.20833,0.44444,0.44444,0.11111,NA,NA,NA,0.13057,0.53609,0.33333,0.13057,0.53609,0.33333,0.29514,0.33333,0.37153,0.08477,0.5819,0.33333,0.08477,0.5819,0.33333,0.26788,0.33333,0.39879,211212,2.20294762160936
"949",1039,69,1184,9,"english","clouds",0.1,"circles",0.1,"squares",0.7,"blue things",0.2,"red things",0.9,"green things",0.15,332,132,322,"polka-dotted",212232,"True",2,1,3,18,16,15,0.11111,0.11111,0.77778,NA,NA,NA,0.16,0.72,0.12,0.13797,0.33333,0.5287,0.33333,0.30521,0.36146,0.33333,0.33333,0.33333,0.06281,0.33333,0.60386,0.33333,0.26788,0.39879,0.33333,0.33333,0.33333,213222,1.93646976429572
"950",1040,69,874,10,"english","blue things",0.75,"red things",0.2,"green things",0.25,"solid things",0.85,"striped things",0.7,"polka-dotted things",0.75,231,133,311,"circle",112122,"False",1,3,2,8,25,3,NA,NA,NA,0.36957,0.30435,0.32609,0.625,0.16667,0.20833,0.28949,0.42101,0.28949,0.28421,0.33333,0.38245,0.38245,0.33333,0.28421,0.24649,0.50701,0.24649,0.23065,0.33333,0.43602,0.43602,0.33333,0.23065,112122,2.15861233929386
"951",1041,69,489,11,"english","clouds",0.1,"circles",0.2,"squares",1,"solid things",0.8,"striped things",0.15,"polka-dotted things",0.2,311,121,232,"blue",211111,"True",3,1,2,3,4,17,0.07692,0.15385,0.76923,0.69565,0.13043,0.17391,NA,NA,NA,0.13169,0.2982,0.57011,0.57011,0.13169,0.2982,0.36039,0.30627,0.33333,0.06238,0.25142,0.6862,0.6862,0.06238,0.25142,0.39879,0.26788,0.33333,211111,1.64012310810442
"952",1042,69,91,12,"english","blue things",0.75,"red things",0.2,"green things",0.2,"solid things",0.7,"striped things",0.7,"polka-dotted things",0.05,221,122,133,"circle",122111,"False",1,3,2,5,13,25,NA,NA,NA,0.48276,0.48276,0.03448,0.65217,0.17391,0.17391,0.27551,0.39115,0.33333,0.33333,0.37871,0.28795,0.41516,0.29242,0.29242,0.21809,0.44858,0.33333,0.33333,0.43602,0.23065,0.50701,0.24649,0.24649,122111,2.04303556490871
"953",1043,69,1583,13,"english","solid things",0.65,"striped things",0.25,"polka-dotted things",0.2,"blue things",0.25,"red things",0.25,"green things",0.85,313,313,321,"square",322121,"True",1,2,3,21,21,6,NA,NA,NA,0.59091,0.22727,0.18182,0.18519,0.18519,0.62963,0.33333,0.33333,0.33333,0.49217,0.1745,0.33333,0.1745,0.33333,0.49217,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.09524,0.33333,0.57143,322121,1.98856209311216
"954",1044,69,2216,14,"english","clouds",0.3,"circles",0.8,"squares",0.85,"blue things",0.2,"red things",0.2,"green things",0.85,333,133,233,"polka-dotted",323211,"True",2,1,3,27,25,26,0.15385,0.41026,0.4359,NA,NA,NA,0.16,0.16,0.68,0.13449,0.13449,0.73102,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07692,0.07692,0.84615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.36692600701694
"955",1045,69,944,15,"english","solid things",0.25,"striped things",0.25,"polka-dotted things",0.8,"blue things",0.8,"red things",0.15,"green things",0.15,331,331,222,"square",212121,"False",1,2,3,9,9,14,NA,NA,NA,0.19231,0.19231,0.61538,0.72727,0.13636,0.13636,0.33333,0.30539,0.36128,0.33333,0.30539,0.36128,0.36128,0.30539,0.33333,0.33333,0.26788,0.39879,0.33333,0.26788,0.39879,0.39879,0.26788,0.33333,212121,2.11791064968967
"956",1046,69,1498,16,"english","solid things",0.25,"striped things",0.75,"polka-dotted things",0.3,"blue things",0.75,"red things",0.15,"green things",0.2,321,223,222,"square",123211,"False",1,2,3,6,23,14,NA,NA,NA,0.19231,0.57692,0.23077,0.68182,0.13636,0.18182,0.33333,0.27316,0.39351,0.33333,0.33333,0.33333,0.4187,0.29065,0.29065,0.33333,0.21809,0.44858,0.33333,0.33333,0.33333,0.50701,0.24649,0.24649,123211,2.08535927779004
"957",1047,69,751,17,"english","solid things",0.75,"striped things",0.35,"polka-dotted things",0.2,"clouds",0.25,"circles",0.25,"squares",0.8,311,131,133,"blue",211212,"True",3,2,1,3,7,25,0.19231,0.19231,0.61538,0.57692,0.26923,0.15385,NA,NA,NA,0.13057,0.33333,0.53609,0.53609,0.33333,0.13057,0.37153,0.33333,0.29514,0.08477,0.33333,0.5819,0.5819,0.33333,0.08477,0.39879,0.33333,0.26788,211212,1.95509886458419
"958",1048,69,578,18,"english","solid things",0.25,"striped things",0.2,"polka-dotted things",0.75,"blue things",0.25,"red things",0.8,"green things",0.2,132,112,212,"cloud",213212,"True",1,2,3,16,10,11,NA,NA,NA,0.20833,0.16667,0.625,0.2,0.64,0.16,0.36298,0.30368,0.33333,0.1535,0.33333,0.51317,0.33333,0.33333,0.33333,0.39879,0.26788,0.33333,0.08477,0.33333,0.5819,0.33333,0.33333,0.33333,213212,2.08911441508591
"959",1049,69,1531,19,"english","clouds",0.35,"circles",0.7,"squares",0.25,"blue things",0.15,"red things",0.25,"green things",0.8,223,221,121,"striped",322112,"True",2,1,3,23,5,4,0.26923,0.53846,0.19231,NA,NA,NA,0.125,0.20833,0.66667,0.1711,0.49556,0.33333,0.33333,0.33333,0.33333,0.11509,0.33333,0.55158,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,0.05556,0.33333,0.61111,322112,1.96041036992266
"960",1050,69,1821,20,"english","solid things",0.75,"striped things",0.15,"polka-dotted things",0.15,"clouds",0.25,"circles",0.25,"squares",0.25,212,213,123,"red",122121,"False",3,2,1,11,20,22,0.33333,0.33333,0.33333,0.71429,0.14286,0.14286,NA,NA,NA,0.28507,0.3816,0.33333,0.3816,0.28507,0.33333,0.33333,0.39415,0.27252,0.23065,0.43602,0.33333,0.43602,0.23065,0.33333,0.33333,0.44858,0.21809,122121,2.13004487949888
"961",1051,70,1783,6,"english","clouds",0,"circles",0,"squares",0.5,"solid things",0.95,"striped things",0,"polka-dotted things",0,311,311,321,"blue",322132,"True",3,1,2,3,3,6,0,0,1,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.56855,0.09812,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.33333,0.33333,0.33333,323221,1.66328708242985
"962",1052,70,1202,7,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,222,123,131,"red",112112,"False",3,1,2,14,22,7,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.20147,0.4652,0.33333,0.33333,0.45304,0.21363,0.23207,0.53586,0.23207,0.21809,0.44858,0.33333,0.33333,0.43602,0.23065,0.24649,0.50701,0.24649,112112,2.29997713518408
"963",1053,70,1120,8,"english","solid things",1,"striped things",0,"polka-dotted things",0.5,"blue things",1,"red things",0.5,"green things",0,211,223,223,"circle",321212,"True",1,2,3,2,23,23,NA,NA,NA,0.66667,0,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.6145,0.05217,0.33333,0.6145,0.33333,0.05217,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,0.61111,0.33333,0.05556,321212,1.3816792697432
"964",1054,70,2132,9,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,221,113,132,"striped",111112,"False",2,3,1,5,19,16,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.19207,0.47459,0.33333,0.22367,0.55266,0.22367,0.55266,0.22367,0.22367,0.21809,0.44858,0.33333,0.24649,0.50701,0.24649,0.50701,0.24649,0.24649,111211,2.3606581069999
"965",1055,70,2133,10,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,122,111,"green",111112,"False",3,2,1,27,13,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.19207,0.33333,0.47459,0.22367,0.22367,0.55266,0.22367,0.22367,0.55266,0.21809,0.33333,0.44858,0.24649,0.24649,0.50701,0.24649,0.24649,0.50701,111211,2.3606581069999
"966",1056,70,656,11,"english","clouds",1,"circles",0,"squares",0.5,"solid things",0,"striped things",0.5,"polka-dotted things",0.9,133,213,332,"green",212211,"True",3,1,2,25,20,18,0.66667,0,0.33333,0,0.35714,0.64286,NA,NA,NA,0.69009,0.06066,0.24925,0.06086,0.33333,0.6058,0.33333,0.26602,0.40064,0.6862,0.06238,0.25142,0.06281,0.33333,0.60386,0.33333,0.26788,0.39879,212211,1.42495080339909
"967",1057,70,1342,12,"english","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,113,312,323,"cloud",122122,"False",1,2,3,19,12,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.46483,0.33333,0.20184,0.45266,0.21401,0.33333,0.33333,0.21401,0.45266,0.44858,0.33333,0.21809,0.43602,0.23065,0.33333,0.33333,0.23065,0.43602,122122,2.28864184856915
"968",1058,70,671,13,"english","blue things",1,"red things",0,"green things",0.5,"clouds",0,"circles",1,"squares",0.5,231,132,223,"polka-dotted",212211,"True",2,3,1,8,16,23,0,0.66667,0.33333,NA,NA,NA,0.66667,0,0.33333,0.06086,0.6058,0.33333,0.33333,0.26602,0.40064,0.69009,0.06066,0.24925,0.06281,0.60386,0.33333,0.33333,0.26788,0.39879,0.6862,0.06238,0.25142,212211,1.41072666066862
"969",1059,70,150,14,"english","clouds",0.5,"circles",0,"squares",1,"blue things",0.5,"red things",0.5,"green things",0.5,311,211,133,"solid",212111,"True",2,1,3,3,2,25,0.33333,0,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.24171,0.0552,0.7031,0.40712,0.33333,0.25954,0.40712,0.33333,0.25954,0.25142,0.06238,0.6862,0.39879,0.33333,0.26788,0.39879,0.33333,0.26788,212111,1.8235454166538
"970",1060,70,1655,15,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,222,131,131,"striped",121212,"False",2,3,1,14,7,7,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.2011,0.46557,0.33333,0.33333,0.46557,0.2011,0.2011,0.46557,0.33333,0.21809,0.44858,0.33333,0.33333,0.44858,0.21809,0.21809,0.44858,0.33333,121212,2.31138415725828
"971",1061,70,1799,16,"english","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0,"striped things",0.5,"polka-dotted things",1,131,131,111,"blue",322132,"True",3,1,2,7,7,1,0.33333,0.33333,0.33333,0,0.33333,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.09812,0.33333,0.56855,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.09524,0.33333,0.57143,0.33333,0.33333,0.33333,323221,1.84126624739864
"972",1062,70,1761,17,"english","solid things",1,"striped things",0,"polka-dotted things",0.5,"clouds",0.55,"circles",0.5,"squares",0.5,313,313,323,"green",322132,"True",3,2,1,21,21,24,0.35484,0.32258,0.32258,0.66667,0,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.56855,0.09812,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.57143,0.09524,0.33333,0.33333,0.33333,0.33333,323221,1.84126624739864
"973",1063,70,196,18,"english","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",1,"squares",0,212,312,312,"solid",323212,"True",2,3,1,11,12,12,0.33333,0.66667,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.61612,0.05055,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323212,1.78769166627355
"974",1064,70,706,19,"english","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.1,"striped things",1,"polka-dotted things",0.5,221,211,123,"circle",212122,"True",1,3,2,5,2,22,NA,NA,NA,0.0625,0.625,0.3125,0.33333,0.33333,0.33333,0.25893,0.40774,0.33333,0.05418,0.61248,0.33333,0.40774,0.33333,0.25893,0.26788,0.39879,0.33333,0.06281,0.60386,0.33333,0.39879,0.33333,0.26788,212122,1.94757265882439
"975",1065,70,1411,20,"english","clouds",0.7,"circles",0.5,"squares",0,"blue things",0,"red things",0,"green things",1,123,122,321,"striped",322111,"True",2,1,3,22,13,6,0.58333,0.41667,0,NA,NA,NA,0,0,1,0.57252,0.33333,0.09415,0.33333,0.33333,0.33333,0.07598,0.07598,0.84805,0.57143,0.33333,0.09524,0.33333,0.33333,0.33333,0.07692,0.07692,0.84615,322111,0.94790348764419
"976",1066,71,1997,6,"English","solid things",0,"striped things",0,"polka-dotted things",0,"blue things",0,"red things",0,"green things",0,112,112,112,"cloud",323232,"False",1,2,3,10,10,10,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"977",1067,71,1138,7,"English","clouds",0.8,"circles",0.1,"squares",0.5,"solid things",0.05,"striped things",0,"polka-dotted things",0.65,131,211,211,"blue",321212,"True",3,1,2,7,2,2,0.57143,0.07143,0.35714,0.07143,0,0.92857,NA,NA,NA,0.53335,0.13331,0.33333,0.13331,0.33333,0.53335,0.33333,0.33333,0.33333,0.61111,0.05556,0.33333,0.05556,0.33333,0.61111,0.33333,0.33333,0.33333,321212,1.62308282922512
"978",1068,71,682,8,"English","clouds",0,"circles",0.85,"squares",0.05,"solid things",0.65,"striped things",0.7,"polka-dotted things",0.1,223,133,211,"green",212211,"True",3,1,2,23,25,2,0,0.94444,0.05556,0.44828,0.48276,0.06897,NA,NA,NA,0.15205,0.51461,0.33333,0.30139,0.55789,0.14072,0.30879,0.33333,0.35788,0.06281,0.60386,0.33333,0.25142,0.6862,0.06238,0.26788,0.33333,0.39879,212211,1.64307813045584
"979",1069,71,2216,9,"English","blue things",0,"red things",0,"green things",0.5,"clouds",0,"circles",0.1,"squares",1,333,133,233,"polka-dotted",323211,"True",2,3,1,27,25,26,0,0.09091,0.90909,NA,NA,NA,0,0,1,0.16761,0.16761,0.66478,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07692,0.07692,0.84615,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.63217095863548
"980",1070,71,998,10,"English","blue things",0,"red things",0,"green things",0,"solid things",0,"striped things",0,"polka-dotted things",0,112,331,321,"cloud",121112,"False",1,3,2,10,9,6,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.39216,0.33333,0.27451,0.41667,0.29167,0.29167,0.27451,0.39216,0.33333,0.44858,0.33333,0.21809,0.50701,0.24649,0.24649,0.21809,0.44858,0.33333,121211,2.22240971356995
"981",1071,71,769,11,"English","clouds",0.65,"circles",0.35,"squares",0.35,"solid things",0.4,"striped things",0.45,"polka-dotted things",0.35,111,221,223,"blue",211212,"True",3,1,2,1,5,23,0.48148,0.25926,0.25926,0.33333,0.375,0.29167,NA,NA,NA,0.51518,0.15149,0.33333,0.51518,0.15149,0.33333,0.36364,0.33333,0.30302,0.5819,0.08477,0.33333,0.5819,0.08477,0.33333,0.39879,0.33333,0.26788,211212,2.34267093028604
"982",1072,71,1430,12,"English","solid things",0.6,"striped things",0.55,"polka-dotted things",0.15,"clouds",0.3,"circles",0.85,"squares",0.35,222,322,112,"red",322111,"True",3,2,1,14,15,10,0.2,0.56667,0.23333,0.46154,0.42308,0.11538,NA,NA,NA,0.1462,0.7076,0.1462,0.17007,0.4966,0.33333,0.33333,0.33333,0.33333,0.07692,0.84615,0.07692,0.09524,0.57143,0.33333,0.33333,0.33333,0.33333,322111,2.26974037091082
"983",1073,71,491,13,"English","clouds",0.05,"circles",0.75,"squares",0.2,"blue things",0.1,"red things",0.7,"green things",0.15,212,113,331,"solid",211111,"True",2,1,3,11,19,9,0.05,0.75,0.2,NA,NA,NA,0.10526,0.73684,0.15789,0.13843,0.56096,0.30061,0.35849,0.33333,0.30818,0.30061,0.56096,0.13843,0.06238,0.6862,0.25142,0.39879,0.33333,0.26788,0.25142,0.6862,0.06238,211111,1.6375554274547
"984",1074,71,2110,14,"English","clouds",0.35,"circles",0.35,"squares",0.35,"blue things",0.15,"red things",0.15,"green things",0.15,223,112,131,"striped",111112,"False",2,1,3,23,10,7,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.27451,0.39216,0.33333,0.29167,0.41667,0.29167,0.29167,0.29167,0.41667,0.21809,0.44858,0.33333,0.24649,0.50701,0.24649,0.24649,0.24649,0.50701,111211,2.22240971356993
"985",1075,71,1533,15,"English","solid things",0.6,"striped things",0.05,"polka-dotted things",0.75,"blue things",0.05,"red things",0.1,"green things",0.65,233,223,221,"circle",322112,"True",1,2,3,26,23,5,NA,NA,NA,0.42857,0.03571,0.53571,0.0625,0.125,0.8125,0.33333,0.33333,0.33333,0.33333,0.13677,0.5299,0.19395,0.33333,0.47271,0.33333,0.33333,0.33333,0.33333,0.05556,0.61111,0.09524,0.33333,0.57143,322112,1.73071410350573
"986",1076,71,1324,16,"English","solid things",0.3,"striped things",0.3,"polka-dotted things",0.3,"clouds",0.2,"circles",0.2,"squares",0.15,331,313,133,"blue",122122,"False",3,2,1,9,21,25,0.36364,0.36364,0.27273,0.33333,0.33333,0.33333,NA,NA,NA,0.28685,0.33333,0.37981,0.28685,0.33333,0.37981,0.3923,0.33333,0.27437,0.23065,0.33333,0.43602,0.23065,0.33333,0.43602,0.44858,0.33333,0.21809,122122,2.22277784500252
