"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1010",1100,73,718,10,"English","solid things",0.5,"striped things",1,"polka-dotted things",0,"clouds",0.5,"circles",0.5,"squares",0.5,221,231,122,"blue",212122,"True",3,2,1,5,8,13,0.33333,0.33333,0.33333,0.33333,0.66667,0,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.66663,4e-05,0.33333,0.33333,0.33333,0.24374,0.42293,0.33333,0.33333,0.58893,0.07773,0.42293,0.24374,0.33333,212122,0
"1011",1101,73,146,11,"English","blue things",1,"red things",0.5,"green things",0,"clouds",0.5,"circles",0.5,"squares",0.5,131,133,212,"polka-dotted",212111,"True",2,3,1,7,25,11,0.33333,0.33333,0.33333,NA,NA,NA,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66663,0.33333,4e-05,0.42293,0.24374,0.33333,0.24374,0.33333,0.42293,0.69992,0.2237,0.07638,212111,0
"1012",1102,73,2244,12,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",1,"striped things",0,"polka-dotted things",0,313,333,323,"green",323211,"True",3,1,2,21,27,24,0.33333,0.33333,0.33333,1,0,0,NA,NA,NA,0.33333,0.33333,0.33333,0.99988,6e-05,6e-05,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.82084,0.08958,0.08958,0.33333,0.33333,0.33333,323211,0
"1013",1103,73,1705,13,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0,"striped things",0.5,"polka-dotted things",1,131,111,313,"cloud",212112,"True",1,3,2,7,1,21,NA,NA,NA,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,8e-05,0.33333,0.66659,0.33333,0.33333,0.33333,0.42293,0.33333,0.24374,0.09329,0.33333,0.57337,0.42293,0.33333,0.24374,212112,0
"1014",1104,73,1784,14,"English","blue things",0,"red things",0.5,"green things",1,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,123,123,121,"cloud",322132,"True",1,3,2,22,22,4,NA,NA,NA,0.33333,0.33333,0.33333,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,8e-05,0.33333,0.66659,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.10962,0.33333,0.55705,323221,0
"1015",1105,73,783,15,"English","solid things",0,"striped things",1,"polka-dotted things",0.5,"clouds",1,"circles",0,"squares",0.5,121,211,213,"blue",211212,"True",3,2,1,4,2,20,0.66667,0,0.33333,0,0.66667,0.33333,NA,NA,NA,0.66659,8e-05,0.33333,8e-05,0.66659,0.33333,0.33333,0.33333,0.33333,0.57337,0.09329,0.33333,0.09329,0.57337,0.33333,0.42293,0.33333,0.24374,211212,0
"1016",1106,73,1718,16,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0,"polka-dotted things",1,233,223,321,"green",212112,"True",3,1,2,26,23,6,0.33333,0.33333,0.33333,0.33333,0,0.66667,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,8e-05,0.66659,0.33333,0.33333,0.33333,0.33333,0.42293,0.24374,0.33333,0.09329,0.57337,0.24374,0.33333,0.42293,212112,0
"1017",1107,73,1875,17,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,311,311,"circle",123212,"False",1,2,3,8,3,3,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.48145,0.18522,0.18522,0.33333,0.48145,0.33333,0.33333,0.33333,123212,0
"1018",1108,73,1615,18,"English","clouds",0.5,"circles",1,"squares",0,"solid things",1,"striped things",0.5,"polka-dotted things",0,212,332,323,"red",211112,"True",3,1,2,11,18,24,0.33333,0.66667,0,0.66667,0.33333,0,NA,NA,NA,0.33333,0.66659,8e-05,0.66663,0.33333,4e-05,0.33333,0.33333,0.33333,0.33333,0.57337,0.09329,0.69992,0.2237,0.07638,0.33333,0.42293,0.24374,211211,0
"1019",1109,73,787,19,"English","blue things",0,"red things",1,"green things",0.5,"clouds",0.5,"circles",1,"squares",0,212,311,321,"solid",211212,"True",2,3,1,11,3,6,0.33333,0.66667,0,NA,NA,NA,0,0.66667,0.33333,0.33333,0.66659,8e-05,0.33333,0.33333,0.33333,8e-05,0.66659,0.33333,0.33333,0.57337,0.09329,0.42293,0.24374,0.33333,0.09329,0.57337,0.33333,211212,0
"1020",1110,73,1474,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,223,113,313,"striped",123211,"False",2,1,3,23,19,21,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.21742,0.56515,0.21742,0.18522,0.48145,0.33333,0.33333,0.33333,0.33333,123211,0
"1021",1111,74,732,6,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",1,"circles",0,"squares",0.5,132,232,113,"polka-dotted",212122,"True",2,3,1,16,17,19,0.66667,0,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.66437,0.0023,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60868,0.05799,0.33333,0.22025,0.33333,0.44642,0.33333,0.44642,0.22025,212122,0
"1022",1112,74,1865,7,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,233,233,"square",123212,"False",1,2,3,9,26,26,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15926,0.5074,0.33333,0.33333,0.33333,0.5074,0.33333,0.15926,123212,0
"1023",1113,74,430,8,"English","blue things",1,"red things",0.5,"green things",0,"solid things",0,"striped things",1,"polka-dotted things",0,321,313,333,"square",321112,"True",1,3,2,6,21,27,NA,NA,NA,0,1,0,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.00342,0.99316,0.00342,0.66438,0.33333,0.00229,0.33333,0.33333,0.33333,0.0684,0.86321,0.0684,0.61772,0.33333,0.04895,321211,0
"1024",1114,74,563,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0,"green things",1,323,322,312,"striped",213212,"True",2,1,3,24,15,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00453,0.66214,0.33333,0.33333,0.33333,0.22025,0.44642,0.33333,0.33333,0.07256,0.59411,213212,0
"1025",1115,74,1339,10,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,212,122,"green",122122,"False",3,2,1,23,11,13,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.178,0.48867,0.33333,0.178,0.48867,0.33333,0.33333,0.15926,0.5074,122122,0
"1026",1116,74,796,11,"English","clouds",0,"circles",0.5,"squares",1,"solid things",0.5,"striped things",1,"polka-dotted things",0,322,132,133,"red",211212,"True",3,1,2,15,16,25,0,0.33333,0.66667,0.33333,0.66667,0,NA,NA,NA,0.00453,0.33333,0.66214,0.33333,0.66214,0.00453,0.33333,0.33333,0.33333,0.07256,0.33333,0.59411,0.33333,0.59411,0.07256,0.33333,0.44642,0.22025,211212,0
"1027",1117,74,763,12,"English","clouds",0.5,"circles",1,"squares",0,"solid things",0,"striped things",1,"polka-dotted things",0.5,221,311,313,"blue",211212,"True",3,1,2,5,3,21,0.33333,0.66667,0,0,0.66667,0.33333,NA,NA,NA,0.33333,0.66214,0.00453,0.00453,0.66214,0.33333,0.33333,0.33333,0.33333,0.33333,0.59411,0.07256,0.07256,0.59411,0.33333,0.44642,0.33333,0.22025,211212,0
"1028",1118,74,1567,13,"English","clouds",1,"circles",0.5,"squares",0,"solid things",0.5,"striped things",0,"polka-dotted things",1,133,133,323,"green",322121,"True",3,1,2,25,25,24,0.66667,0.33333,0,0.33333,0,0.66667,NA,NA,NA,0.66212,0.33333,0.00455,0.33333,0.00455,0.66212,0.33333,0.33333,0.33333,0.58131,0.33333,0.08536,0.33333,0.08536,0.58131,0.33333,0.33333,0.33333,322121,0
"1029",1119,74,168,14,"English","solid things",0,"striped things",0.5,"polka-dotted things",1,"blue things",0.5,"red things",0.5,"green things",0.5,331,311,311,"square",323212,"True",1,2,3,9,3,3,NA,NA,NA,0,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.00229,0.33333,0.66438,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.04895,0.33333,0.61772,0.33333,0.33333,0.33333,323212,0
"1030",1120,74,599,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",1,"red things",0.5,"green things",0,221,223,323,"circle",213212,"True",1,2,3,5,23,24,NA,NA,NA,0.33333,0.33333,0.33333,0.66667,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66214,0.33333,0.00453,0.33333,0.44642,0.22025,0.33333,0.33333,0.33333,0.59411,0.33333,0.07256,213212,0
"1031",1121,74,83,16,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,322,121,"polka-dotted",122111,"False",2,3,1,27,15,4,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.178,0.33333,0.48867,0.33333,0.15926,0.5074,0.19283,0.19283,0.61434,122111,0
"1032",1122,74,1913,17,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,223,111,112,"green",111212,"False",3,1,2,23,1,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15926,0.5074,0.33333,0.15926,0.5074,0.33333,0.19283,0.19283,0.61434,111212,0
"1033",1123,74,420,18,"English","clouds",0.05,"circles",0,"squares",1,"blue things",0.05,"red things",0.5,"green things",1,323,121,221,"striped",321112,"True",2,1,3,24,4,5,0.04762,0,0.95238,NA,NA,NA,0.03226,0.32258,0.64516,0.00342,0.00342,0.99316,0.33333,0.33333,0.33333,0.00229,0.33333,0.66438,0.0684,0.0684,0.86321,0.33333,0.33333,0.33333,0.04895,0.33333,0.61772,321211,0
"1034",1124,74,895,19,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,322,213,"polka-dotted",112122,"False",2,3,1,27,15,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.178,0.48867,0.19283,0.19283,0.61434,0.33333,0.178,0.48867,112122,0
"1035",1125,74,1447,20,"English","blue things",0,"red things",1,"green things",0,"solid things",1,"striped things",0,"polka-dotted things",0,312,313,321,"square",322111,"True",1,3,2,12,21,6,NA,NA,NA,1,0,0,0,1,0,0.33333,0.33333,0.33333,0.66212,0.00455,0.33333,0.00342,0.99316,0.00342,0.33333,0.33333,0.33333,0.58131,0.08536,0.33333,0.0684,0.86321,0.0684,322111,0
"1036",1126,75,1410,6,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,232,231,133,"polka-dotted",322111,"True",2,1,3,17,8,25,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33205,0.33461,0.33333,0.33333,0.33333,0.33333,0.33163,0.33674,0.33163,0.33224,0.33443,0.33333,0.33333,0.33333,0.33333,0.33187,0.33626,0.33187,322111,0
"1037",1127,75,2104,7,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,112,233,323,"cloud",111112,"False",1,2,3,10,26,24,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33443,0.33279,0.33279,0.33443,0.33279,0.33279,0.33333,0.33415,0.33251,111211,0
"1038",1128,75,521,8,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,331,321,312,"polka-dotted",112132,"False",2,3,1,9,6,12,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33279,0.33279,0.33443,0.33375,0.33292,0.33333,113221,0
"1039",1129,75,1560,9,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,313,313,332,"square",322121,"True",1,2,3,21,21,18,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33461,0.33333,0.33205,0.33333,0.33205,0.33461,0.33333,0.33333,0.33333,0.33443,0.33333,0.33224,0.33333,0.33224,0.33443,322121,0
"1040",1130,75,756,10,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,222,332,333,"red",211212,"True",3,2,1,14,18,27,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33524,0.33142,0.33333,0.33524,0.33142,0.33333,0.33333,0.33333,0.33333,0.3351,0.33157,0.33333,0.3351,0.33157,0.33333,0.33359,0.33308,211212,0
"1041",1131,75,1023,11,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,133,121,223,"cloud",212212,"True",1,2,3,25,4,23,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33142,0.33524,0.33141,0.33333,0.33525,0.33359,0.33308,0.33333,0.33333,0.33157,0.3351,0.33181,0.33333,0.33485,212212,0
"1042",1132,75,2097,12,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.6,"clouds",0.5,"circles",0.5,"squares",0.5,233,132,331,"polka-dotted",321111,"True",2,3,1,26,16,9,0.33333,0.33333,0.33333,NA,NA,NA,0.3125,0.3125,0.375,0.33163,0.33674,0.33163,0.33333,0.33333,0.33333,0.33163,0.33163,0.33674,0.33187,0.33626,0.33187,0.33333,0.33333,0.33333,0.33187,0.33187,0.33626,321111,0
"1043",1133,75,97,13,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,221,232,112,"blue",122111,"False",3,1,2,5,17,10,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33292,0.33375,0.33333,0.33279,0.33443,0.33279,0.33415,0.33251,0.33333,122111,0
"1044",1134,75,1550,14,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,113,313,333,"green",322112,"True",3,2,1,19,21,27,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33588,0.33333,0.33078,0.33461,0.33333,0.33205,0.33333,0.33333,0.33333,0.33552,0.33333,0.33114,0.33443,0.33333,0.33224,0.33333,0.33333,0.33333,322112,0
"1045",1135,75,1343,15,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,333,311,213,"polka-dotted",122122,"False",2,3,1,27,3,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33292,0.33375,0.33251,0.33333,0.33415,0.33292,0.33333,0.33375,122122,0
"1046",1136,75,1465,16,"ENGLISH","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,223,232,231,"striped",123211,"False",2,3,1,23,17,8,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33415,0.33251,0.33279,0.33279,0.33443,123211,0
"1047",1137,75,2238,17,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.45,221,231,211,"blue",323211,"True",3,2,1,5,8,2,0.34483,0.34483,0.31034,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33163,0.33674,0.33163,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33187,0.33626,0.33187,0.33333,0.33333,0.33333,323211,0
"1048",1138,75,1514,18,"ENGLISH","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,123,133,132,"cloud",322112,"True",1,2,3,22,25,16,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33588,0.33078,0.33333,0.33205,0.33461,0.33333,0.33333,0.33333,0.33333,0.33552,0.33114,0.33333,0.33224,0.33443,322112,0
"1049",1139,75,140,19,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.45,"green things",0.5,232,332,121,"polka-dotted",212111,"True",2,1,3,17,18,4,0.33333,0.33333,0.33333,NA,NA,NA,0.34483,0.31034,0.34483,0.33333,0.33588,0.33078,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.333,0.33569,0.33131,0.33333,0.33308,0.33359,0.33308,0.33359,0.33333,212111,0
"1050",1140,75,1417,20,"ENGLISH","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,313,333,123,"green",322111,"True",3,1,2,21,27,22,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33205,0.33333,0.33461,0.33674,0.33163,0.33163,0.33333,0.33333,0.33333,0.33224,0.33333,0.33443,0.33626,0.33187,0.33187,0.33333,0.33333,0.33333,322111,0
"1051",1141,76,1536,6,"English","solid things",0,"striped things",1,"polka-dotted things",0.05,"blue things",0,"red things",0.5,"green things",0.5,223,213,211,"circle",322112,"True",1,2,3,23,20,2,NA,NA,NA,0,0.95238,0.04762,0,0.5,0.5,0.33333,0.33333,0.33333,0.01188,0.65479,0.33333,0.02294,0.33333,0.64372,0.33333,0.33333,0.33333,0.04972,0.61694,0.33333,0.08654,0.33333,0.58013,322112,0
"1052",1142,76,2026,7,"English","solid things",0.5,"striped things",0.7,"polka-dotted things",0,"blue things",0.5,"red things",0,"green things",1,123,122,133,"cloud",322122,"True",1,2,3,22,13,25,NA,NA,NA,0.41667,0.58333,0,0.33333,0,0.66667,0.33333,0.33333,0.33333,0.33333,0.64372,0.02294,0.33333,0.02294,0.64372,0.33333,0.33333,0.33333,0.33333,0.58013,0.08654,0.33333,0.08654,0.58013,322122,0
"1053",1143,76,676,8,"English","blue things",0.5,"red things",0,"green things",0.95,"clouds",0,"circles",0.5,"squares",0.95,333,132,321,"polka-dotted",212211,"True",2,3,1,27,16,6,0,0.34483,0.65517,NA,NA,NA,0.34483,0,0.65517,0.01208,0.33333,0.65459,0.33333,0.33333,0.33333,0.33333,0.01188,0.65479,0.05891,0.33333,0.60775,0.33333,0.22156,0.44511,0.19928,0.05972,0.741,212211,0
"1054",1144,76,1142,9,"English","solid things",0,"striped things",0.95,"polka-dotted things",0.5,"clouds",0.95,"circles",0,"squares",0.5,122,212,212,"red",321212,"True",3,2,1,13,11,11,0.65517,0,0.34483,0,0.65517,0.34483,NA,NA,NA,0.65479,0.01188,0.33333,0.01188,0.65479,0.33333,0.33333,0.33333,0.33333,0.61694,0.04972,0.33333,0.04972,0.61694,0.33333,0.33333,0.33333,0.33333,321212,0
"1055",1145,76,1413,10,"English","blue things",0.95,"red things",0.5,"green things",0,"clouds",0,"circles",0,"squares",1,321,121,223,"striped",322111,"True",2,3,1,6,4,23,0,0,1,NA,NA,NA,0.65517,0.34483,0,0.01751,0.01751,0.96498,0.33333,0.33333,0.33333,0.64372,0.33333,0.02294,0.06941,0.06941,0.86119,0.33333,0.33333,0.33333,0.58013,0.33333,0.08654,322111,0
"1056",1146,76,808,11,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,211,112,323,"blue",112111,"False",3,1,2,2,10,24,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19418,0.61165,0.19418,0.4872,0.17947,0.33333,0.61165,0.19418,0.19418,112111,0
"1057",1147,76,1306,12,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,133,112,213,"polka-dotted",122122,"False",2,3,1,25,10,20,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.4872,0.17947,0.33333,0.16064,0.33333,0.50602,0.33333,0.17947,0.4872,122122,0
"1058",1148,76,611,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,231,131,312,"circle",112121,"False",1,2,3,8,7,12,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.19418,0.61165,0.19418,0.17947,0.33333,0.4872,0.4872,0.17947,0.33333,112121,0
"1059",1149,76,421,14,"English","blue things",0,"red things",0.7,"green things",0,"solid things",0,"striped things",0.5,"polka-dotted things",1,232,211,213,"circle",321112,"True",1,3,2,17,2,20,NA,NA,NA,0,0.33333,0.66667,0,1,0,0.33333,0.33333,0.33333,0.01188,0.33333,0.65479,0.01751,0.96498,0.01751,0.33333,0.33333,0.33333,0.04972,0.33333,0.61694,0.06941,0.86119,0.06941,321211,0
"1060",1150,76,1841,15,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,231,213,"cloud",122121,"False",1,2,3,7,8,20,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.50602,0.16064,0.33333,0.17947,0.33333,0.4872,0.4872,0.33333,0.17947,122121,0
"1061",1151,76,1068,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,131,233,333,"cloud",113212,"False",1,2,3,7,26,27,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.61165,0.19418,0.19418,0.33333,0.33333,0.33333,0.50602,0.33333,0.16064,113212,0
"1062",1152,76,1048,17,"English","solid things",1,"striped things",0,"polka-dotted things",0.5,"clouds",0.25,"circles",0.5,"squares",0.8,312,122,321,"red",212212,"True",3,2,1,12,13,6,0.16129,0.32258,0.51613,0.66667,0,0.33333,NA,NA,NA,0.01208,0.33333,0.65459,0.6441,0.02257,0.33333,0.33333,0.33333,0.33333,0.05891,0.33333,0.60775,0.59311,0.07356,0.33333,0.22156,0.44511,0.33333,212212,0
"1063",1153,76,1169,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",1,"squares",0,232,332,233,"red",212232,"True",3,2,1,17,18,26,0.33333,0.66667,0,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.65459,0.01208,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60775,0.05891,0.33333,0.33333,0.33333,0.33333,0.44511,0.22156,213222,0
"1064",1154,76,1502,19,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.25,"striped things",0.95,"polka-dotted things",0.5,222,223,213,"circle",322112,"True",1,3,2,14,23,20,NA,NA,NA,0.14706,0.55882,0.29412,0.34483,0.65517,0,0.33333,0.33333,0.33333,0.02294,0.64372,0.33333,0.33333,0.65479,0.01188,0.33333,0.33333,0.33333,0.08654,0.58013,0.33333,0.33333,0.61694,0.04972,322112,0
"1065",1155,76,720,20,"English","blue things",0,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,332,211,"square",212122,"True",1,3,2,12,18,2,NA,NA,NA,0.66667,0.33333,0,0,0.5,0.5,0.33333,0.33333,0.33333,0.65459,0.33333,0.01208,0.33333,0.33333,0.33333,0.33333,0.22156,0.44511,0.60775,0.33333,0.05891,0.22156,0.44511,0.33333,212122,0
"1066",1156,77,167,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,131,131,"blue",323212,"True",3,1,2,1,7,7,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.59703,0.33333,0.06964,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.58484,0.33333,0.08183,0.33333,0.33333,0.33333,323212,0
"1067",1157,77,1185,7,"English","blue things",0.05,"red things",0.5,"green things",0.95,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,213,211,113,"circle",212232,"True",1,3,2,20,2,19,NA,NA,NA,0.33333,0.33333,0.33333,0.03333,0.33333,0.63333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07475,0.33333,0.59192,0.26005,0.40662,0.33333,0.33333,0.33333,0.33333,0.0968,0.33333,0.56987,213222,0
"1068",1158,77,677,8,"English","solid things",0.05,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0.95,323,133,312,"green",212211,"True",3,2,1,24,25,12,0,0,1,0.04762,0.95238,0,NA,NA,NA,0.07475,0.33333,0.59192,0.33333,0.59703,0.06964,0.33333,0.33333,0.33333,0.0968,0.33333,0.56987,0.24229,0.6647,0.093,0.33333,0.26005,0.40662,212211,0
"1069",1159,77,1372,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,233,211,"striped",113211,"False",2,1,3,14,26,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.23514,0.52972,0.23514,0.23514,0.52972,0.23514,113211,0
